r	mu	stdev	T	lambda	t1	c1	k1	t2	c2	k2	t3	c3	k3	b3	d3	b2	d2	b1	d1	V_M	DP_Time	mean_M	var_M	semivar_MD	semivar_MU	TotalTime
2	1	0.1	0.2	0.06	0	1	0.1	0.1	1.06	0.1	0.2	1.12	0.1	-0.01350402832	0.1792	-0.007095336914	0.1944	7.629394531e-05	0.1992	0.8198803982	98.45877753	0.8194762242	0.01389653829	0.0103071712	0.003589367094	103.3841763
2	1	0.1	0.2	0.08	0	1	0.1	0.1	1.08	0.1	0.2	1.16	0.1	-0.01808166504	0.1833	-0.009536743164	0.1904	7.629394531e-05	0.1919	0.8198803695	98.70877557	0.8194801165	0.01389850131	0.01030925607	0.003589245245	103.6341259
2	1	0.1	0.2	0.1	0	1	0.1	0.1	1.1	0.1	0.2	1.2	0.1	-0.02265930176	0.188	-0.01197814941	0.1884	7.629394531e-05	0.1872	0.8198803596	99.7866445	0.8194873458	0.01390118625	0.01031190107	0.003589285182	104.7115312
2	1	0.1	0.2	0.12	0	1	0.1	0.1	1.12	0.1	0.2	1.24	0.1	-0.02738952637	0.1933	-0.01426696777	0.1877	7.629394531e-05	0.184	0.8198803567	101.3959943	0.8194558929	0.01390395244	0.01031298093	0.003590971513	106.3366158
2	1	0.1	0.2	0.14	0	1	0.1	0.1	1.14	0.1	0.2	1.28	0.1	-0.03211975098	0.1993	-0.01670837402	0.1879	7.629394531e-05	0.1818	0.8198803561	103.4044194	0.8194838098	0.01388886608	0.01030008432	0.003588781764	108.3535632
2	1	0.1	0.2	0.16	0	1	0.1	0.1	1.16	0.1	0.2	1.32	0.1	-0.03684997559	0.2063	-0.01914978027	0.1888	7.629394531e-05	0.1802	0.819880356	105.6396914	0.8194077739	0.0139090403	0.01031472015	0.003594320148	110.7031339
2	1	0.1	0.2	0.18	0	1	0.1	0.1	1.18	0.1	0.2	1.36	0.1	-0.04188537598	0.2141	-0.02159118652	0.1902	7.629394531e-05	0.1791	0.819880356	108.0085777	0.8195146884	0.01387945047	0.01029403054	0.003585419931	112.9531037
2	1	0.1	0.2	0.2	0	1	0.1	0.1	1.2	0.1	0.2	1.4	0.1	-0.04692077637	0.2233	-0.02403259277	0.1921	7.629394531e-05	0.1784	0.819880356	110.4730929	0.8194984009	0.01389111136	0.01030423345	0.003586877911	115.4558826
2	1	0.1	0.3	0.02	0	1	0.1	0.15	1.02	0.1	0.3	1.04	0.1	-0.004196166992	0.1682	-0.002365112305	0.3392	-7.629394531e-05	0.3331	0.8198929644	119.4202848	0.8193968757	0.01392573909	0.01032875315	0.003596985936	124.4047221
2	1	0.1	0.3	0.04	0	1	0.1	0.15	1.04	0.1	0.3	1.08	0.1	-0.00846862793	0.1714	-0.004653930664	0.2208	-7.629394531e-05	0.2352	0.8198882723	101.0121486	0.8193615282	0.01394569388	0.01034840765	0.003597286236	105.9386845
2	1	0.1	0.3	0.06	0	1	0.1	0.15	1.06	0.1	0.3	1.12	0.1	-0.01258850098	0.1752	-0.006942749023	0.2046	-7.629394531e-05	0.214	0.8198854133	96.99503909	0.819436056	0.01391934542	0.0103316966	0.003587648829	101.9746413
2	1	0.1	0.3	0.08	0	1	0.1	0.15	1.08	0.1	0.3	1.16	0.1	-0.01686096191	0.1794	-0.009231567383	0.1971	-7.629394531e-05	0.2026	0.8198837622	95.83642559	0.8193467054	0.01391966738	0.01032749156	0.003592175829	100.780178
2	1	0.1	0.3	0.1	0	1	0.1	0.15	1.1	0.1	0.3	1.2	0.1	-0.02113342285	0.1842	-0.01152038574	0.193	-7.629394531e-05	0.1953	0.8198828681	95.98943445	0.8193903779	0.01392729187	0.01033822268	0.00358906919	100.9102934
2	1	0.1	0.3	0.12	0	1	0.1	0.15	1.12	0.1	0.3	1.24	0.1	-0.02555847168	0.1895	-0.01396179199	0.1906	-7.629394531e-05	0.1902	0.8198824207	96.79105906	0.8194399956	0.01389612456	0.01031243393	0.003583690639	101.9606016
2	1	0.1	0.3	0.14	0	1	0.1	0.15	1.14	0.1	0.3	1.28	0.1	-0.02998352051	0.1956	-0.01625061035	0.1896	7.629394531e-05	0.1867	0.8198821875	98.71392373	0.8193505997	0.01394169292	0.01034190393	0.003599788998	103.8074438
2	1	0.1	0.3	0.16	0	1	0.1	0.15	1.16	0.1	0.3	1.32	0.1	-0.03456115723	0.2025	-0.01853942871	0.1895	7.629394531e-05	0.184	0.819882107	100.5267138	0.819371875	0.01393722845	0.0103386992	0.003598529251	105.5586472
2	1	0.1	0.3	0.18	0	1	0.1	0.15	1.18	0.1	0.3	1.36	0.1	-0.03913879395	0.2105	-0.02098083496	0.1901	7.629394531e-05	0.182	0.8198820794	102.7034903	0.8194251588	0.01393303628	0.01033918335	0.003593852934	107.8648551
2	1	0.1	0.3	0.2	0	1	0.1	0.15	1.2	0.1	0.3	1.4	0.1	-0.04386901855	0.2197	-0.02342224121	0.1913	7.629394531e-05	0.1806	0.8198820718	105.1811834	0.819350101	0.01394160112	0.01034165916	0.003599941959	110.1210468
2	1	0.1	0.4	0.02	0	1	0.1	0.2	1.02	0.1	0.4	1.04	0.1	-0.003890991211	0.1637	-0.002212524414	0.4785	-0.0005340576172	0.4528	0.8199568282	124.955628	0.8194460705	0.01393226096	0.01033272522	0.003599535738	129.8787031
2	1	0.1	0.4	0.04	0	1	0.1	0.2	1.04	0.1	0.4	1.08	0.1	-0.007705688477	0.1671	-0.004501342773	0.253	-0.0003814697266	0.2648	0.8199314508	106.7412553	0.8193854616	0.01393795381	0.01033915286	0.003598800953	111.6752496
2	1	0.1	0.4	0.06	0	1	0.1	0.2	1.06	0.1	0.4	1.12	0.1	-0.01167297363	0.1709	-0.006790161133	0.218	-0.0002288818359	0.231	0.8199136622	98.65759413	0.8193588621	0.01395263019	0.01035264027	0.00359998992	103.6025787
2	1	0.1	0.4	0.08	0	1	0.1	0.2	1.08	0.1	0.4	1.16	0.1	-0.01564025879	0.1751	-0.008926391602	0.2057	-7.629394531e-05	0.2149	0.8199015835	95.92582346	0.8193731958	0.01397064857	0.0103675697	0.003603078873	100.9072663
2	1	0.1	0.4	0.1	0	1	0.1	0.2	1.1	0.1	0.4	1.2	0.1	-0.01960754395	0.1799	-0.01121520996	0.1988	-7.629394531e-05	0.2047	0.8198937734	94.94490881	0.8193015288	0.0139703336	0.01036768784	0.003602645764	99.86698422
2	1	0.1	0.4	0.12	0	1	0.1	0.2	1.12	0.1	0.4	1.24	0.1	-0.02372741699	0.1852	-0.01350402832	0.1946	-7.629394531e-05	0.1976	0.8198889398	94.9187041	0.8193202191	0.01394339488	0.01034719433	0.00359620056	100.1383389
2	1	0.1	0.4	0.14	0	1	0.1	0.2	1.14	0.1	0.4	1.28	0.1	-0.02769470215	0.1915	-0.01579284668	0.1921	-7.629394531e-05	0.1924	0.8198861297	95.59804374	0.8193522339	0.01395499333	0.01036207183	0.003592921504	100.5586201
2	1	0.1	0.4	0.16	0	1	0.1	0.2	1.16	0.1	0.4	1.32	0.1	-0.03196716309	0.1985	-0.01808166504	0.1909	-7.629394531e-05	0.1885	0.8198846185	96.83293583	0.8193148045	0.01393895092	0.0103458145	0.003593136423	101.7725355
2	1	0.1	0.4	0.18	0	1	0.1	0.2	1.18	0.1	0.4	1.36	0.1	-0.03623962402	0.2065	-0.0203704834	0.1906	-7.629394531e-05	0.1856	0.8198838808	98.51056325	0.8193962273	0.01392755548	0.01034038105	0.00358717443	103.4572241
2	1	0.1	0.4	0.2	0	1	0.1	0.2	1.2	0.1	0.4	1.4	0.1	-0.04066467285	0.2157	-0.02265930176	0.1912	7.629394531e-05	0.1835	0.8198835325	101.0968335	0.8192701951	0.0139901953	0.0103827384	0.003607456898	106.0431509
2	1	0.1	0.5	0.02	0	1	0.1	0.25	1.02	0.1	0.5	1.04	0.1	-0.00358581543	0.1587	-0.002212524414	0.6362	-0.00129699707	0.5815	0.8201370373	126.6174108	0.8195043302	0.01393278505	0.0103133405	0.003619444553	131.5605495
2	1	0.1	0.5	0.04	0	1	0.1	0.25	1.04	0.1	0.5	1.08	0.1	-0.007095336914	0.1622	-0.004348754883	0.3174	-0.0009918212891	0.306	0.8200638554	115.8995243	0.8194669052	0.01393463249	0.01032561384	0.003609018653	120.847516
2	1	0.1	0.5	0.06	0	1	0.1	0.25	1.06	0.1	0.5	1.12	0.1	-0.0106048584	0.1661	-0.006484985352	0.239	-0.0006866455078	0.251	0.8200081652	102.4932913	0.8193708583	0.01396908018	0.01035846944	0.00361061074	107.4635991
2	1	0.1	0.5	0.08	0	1	0.1	0.25	1.08	0.1	0.5	1.16	0.1	-0.01426696777	0.1704	-0.008773803711	0.2173	-0.0005340576172	0.2284	0.8199668538	97.50481192	0.8193432976	0.0139537825	0.01035158052	0.003602201979	102.4848257
2	1	0.1	0.5	0.1	0	1	0.1	0.25	1.1	0.1	0.5	1.2	0.1	-0.01792907715	0.1752	-0.01091003418	0.2064	-0.0003814697266	0.215	0.8199371045	95.28773154	0.8193897838	0.01395422991	0.01035848789	0.003595742021	100.2767429
2	1	0.1	0.5	0.12	0	1	0.1	0.25	1.12	0.1	0.5	1.24	0.1	-0.02159118652	0.1807	-0.01304626465	0.2	-0.0002288818359	0.2058	0.8199164597	94.46612137	0.8193585799	0.01394710624	0.01035069911	0.003596407141	99.66434708
2	1	0.1	0.5	0.14	0	1	0.1	0.25	1.14	0.1	0.5	1.28	0.1	-0.02540588379	0.1869	-0.01533508301	0.1957	-7.629394531e-05	0.1991	0.8199027366	94.46943771	0.8192249339	0.01400959951	0.01039834321	0.003611256303	99.4512305
2	1	0.1	0.5	0.16	0	1	0.1	0.25	1.16	0.1	0.5	1.32	0.1	-0.02922058105	0.194	-0.01747131348	0.1932	-7.629394531e-05	0.1939	0.8198941442	95.01693056	0.8193017165	0.01397852335	0.01037783578	0.003600687573	99.92752122
2	1	0.1	0.5	0.18	0	1	0.1	0.25	1.18	0.1	0.5	1.36	0.1	-0.03303527832	0.2022	-0.01976013184	0.1919	-7.629394531e-05	0.1899	0.8198890997	96.12441879	0.8192752428	0.01398807824	0.01038724684	0.003600831405	101.083819
2	1	0.1	0.5	0.2	0	1	0.1	0.25	1.2	0.1	0.5	1.4	0.1	-0.03715515137	0.2115	-0.0218963623	0.1916	-7.629394531e-05	0.1868	0.8198863884	97.70883867	0.8193227066	0.01396392898	0.01036982593	0.003594103049	102.6929827
2	1	0.1	0.6	0.02	0	1	0.1	0.3	1.02	0.1	0.6	1.04	0.1	-0.003128051758	0.1533	-0.002365112305	0.81	-0.002822875977	0.7155	0.8205063347	127.5733933	0.8198792495	0.01384650369	0.01022894153	0.003617562169	132.5187131
2	1	0.1	0.6	0.04	0	1	0.1	0.3	1.04	0.1	0.6	1.08	0.1	-0.006332397461	0.1567	-0.004348754883	0.407	-0.002212524414	0.3663	0.8203508215	123.3018455	0.8197015362	0.01387518456	0.01026658434	0.003608600224	128.2261979
2	1	0.1	0.6	0.06	0	1	0.1	0.3	1.06	0.1	0.6	1.12	0.1	-0.009536743164	0.1606	-0.006484985352	0.2771	-0.001602172852	0.2756	0.8202261679	108.9364235	0.8195777729	0.01390685457	0.01030054523	0.00360630935	114.0990349
2	1	0.1	0.6	0.08	0	1	0.1	0.3	1.08	0.1	0.6	1.16	0.1	-0.01274108887	0.1651	-0.00846862793	0.2348	-0.00114440918	0.2442	0.8201280679	100.6449391	0.8195720549	0.01390913916	0.01031100134	0.003598137826	105.8323914
2	1	0.1	0.6	0.1	0	1	0.1	0.3	1.1	0.1	0.6	1.2	0.1	-0.01609802246	0.1699	-0.0106048584	0.2174	-0.0008392333984	0.2267	0.8200525829	96.90133284	0.8193964352	0.0139541017	0.01034954707	0.003604554628	101.8286408
2	1	0.1	0.6	0.12	0	1	0.1	0.3	1.12	0.1	0.6	1.24	0.1	-0.01930236816	0.1756	-0.01258850098	0.2074	-0.0005340576172	0.215	0.8199960606	95.05807733	0.819415916	0.01396712258	0.01036485637	0.003602266221	100.0405865
2	1	0.1	0.6	0.14	0	1	0.1	0.3	1.14	0.1	0.6	1.28	0.1	-0.02265930176	0.1819	-0.01472473145	0.201	-0.0003814697266	0.2064	0.8199551966	94.23261835	0.8193255451	0.0139873356	0.01038445968	0.003602875928	99.16020346
2	1	0.1	0.6	0.16	0	1	0.1	0.3	1.16	0.1	0.6	1.32	0.1	-0.02601623535	0.1892	-0.01686096191	0.1967	-0.0002288818359	0.2	0.8199268491	94.21669979	0.8193309673	0.01397510204	0.0103752961	0.003599805937	99.39574588
2	1	0.1	0.6	0.18	0	1	0.1	0.3	1.18	0.1	0.6	1.36	0.1	-0.02952575684	0.1974	-0.01899719238	0.1941	-7.629394531e-05	0.195	0.81990817	94.83452379	0.8193753036	0.01398506229	0.01038409503	0.003600967262	99.76615525
2	1	0.1	0.6	0.2	0	1	0.1	0.3	1.2	0.1	0.6	1.4	0.1	-0.03318786621	0.2068	-0.02113342285	0.1927	-7.629394531e-05	0.1909	0.8198967062	95.9005645	0.8192332733	0.01401211541	0.01040544418	0.003606671241	100.8439019
2	1	0.1	0.7	0.02	0	1	0.1	0.35	1.02	0.1	0.7	1.04	0.1	-0.002822875977	0.1467	-0.002670288086	1.0242	-0.004959106445	0.8667	0.8211498405	128.0692458	0.8207243646	0.01367298324	0.01007421292	0.003598770324	133.2516773
2	1	0.1	0.7	0.04	0	1	0.1	0.35	1.04	0.1	0.7	1.08	0.1	-0.005569458008	0.1503	-0.004501342773	0.5125	-0.004043579102	0.439	0.8208711656	128.1980454	0.8203052009	0.01375713408	0.01016153658	0.003595597504	133.1214779
2	1	0.1	0.7	0.06	0	1	0.1	0.35	1.06	0.1	0.7	1.12	0.1	-0.008316040039	0.1544	-0.006484985352	0.341	-0.003128051758	0.3088	0.8206393029	116.7981864	0.8200594877	0.01379149513	0.01020335835	0.003588136788	121.9584822
2	1	0.1	0.7	0.08	0	1	0.1	0.35	1.08	0.1	0.7	1.16	0.1	-0.01106262207	0.1589	-0.008316040039	0.2657	-0.002365112305	0.2628	0.8204490419	105.7425358	0.8198925395	0.01384828678	0.01026053035	0.003587756433	110.6876014
2	1	0.1	0.7	0.1	0	1	0.1	0.35	1.1	0.1	0.7	1.2	0.1	-0.0138092041	0.1641	-0.01029968262	0.2343	-0.001754760742	0.2398	0.8202955635	99.72334579	0.8196751105	0.01389007733	0.01029720739	0.003592869947	104.6615633
2	1	0.1	0.7	0.12	0	1	0.1	0.35	1.12	0.1	0.7	1.24	0.1	-0.01670837402	0.1697	-0.0122833252	0.2185	-0.00129699707	0.2251	0.8201743838	96.6172185	0.8195760636	0.01390955167	0.01031934217	0.003590209499	101.7906163
2	1	0.1	0.7	0.14	0	1	0.1	0.35	1.14	0.1	0.7	1.28	0.1	-0.01960754395	0.1762	-0.01426696777	0.2086	-0.0008392333984	0.2147	0.8200812772	95.08840918	0.8195131234	0.01394338425	0.01034835414	0.003595030121	100.0121107
2	1	0.1	0.7	0.16	0	1	0.1	0.35	1.16	0.1	0.7	1.32	0.1	-0.02265930176	0.1834	-0.01625061035	0.2021	-0.0005340576172	0.2067	0.8200120664	94.45014301	0.819376422	0.01399174318	0.01038815903	0.00360358415	99.37549727
2	1	0.1	0.7	0.18	0	1	0.1	0.35	1.18	0.1	0.7	1.36	0.1	-0.02555847168	0.1919	-0.01838684082	0.1976	-0.0003814697266	0.2005	0.8199627237	94.49311924	0.8193198187	0.01398514276	0.01038401546	0.003601127309	99.43105585
2	1	0.1	0.7	0.2	0	1	0.1	0.35	1.2	0.1	0.7	1.4	0.1	-0.02876281738	0.2014	-0.0203704834	0.1949	-0.0002288818359	0.1955	0.8199292839	95.04546978	0.8192519304	0.01399456542	0.01039072436	0.003603841061	100.2383123
2	1	0.1	0.8	0.02	0	1	0.1	0.4	1.02	0.1	0.8	1.04	0.1	-0.002212524414	0.1391	-0.003280639648	1.2866	-0.008163452148	1.0365	0.8241481846	127.9208052	0.8242457666	0.01019504876	0.005406602222	0.004788446534	132.8766739
2	1	0.1	0.8	0.04	0	1	0.1	0.4	1.04	0.1	0.8	1.08	0.1	-0.004501342773	0.1428	-0.004959106445	0.6438	-0.006637573242	0.5236	0.821742261	130.7748831	0.8212759983	0.01357071745	0.01000178397	0.003568933487	135.7157675
2	1	0.1	0.8	0.06	0	1	0.1	0.4	1.06	0.1	0.8	1.12	0.1	-0.006790161133	0.1469	-0.006637573242	0.4298	-0.005416870117	0.3573	0.8213542992	123.1291661	0.8208200039	0.01363214306	0.01007141704	0.003560726023	128.1060097
2	1	0.1	0.8	0.08	0	1	0.1	0.4	1.08	0.1	0.8	1.16	0.1	-0.009078979492	0.1516	-0.00846862793	0.3219	-0.004196166992	0.2881	0.8210255988	113.2240694	0.8204713616	0.0137214676	0.01015530773	0.003566159869	118.207532
2	1	0.1	0.8	0.1	0	1	0.1	0.4	1.1	0.1	0.8	1.2	0.1	-0.01136779785	0.1568	-0.01014709473	0.2657	-0.003280639648	0.256	0.8207507341	104.7838531	0.8200930274	0.01378254209	0.01021141997	0.003571122122	109.7512439
2	1	0.1	0.8	0.12	0	1	0.1	0.4	1.12	0.1	0.8	1.24	0.1	-0.01365661621	0.1627	-0.01197814941	0.2374	-0.002517700195	0.237	0.820524634	99.80247147	0.8199912336	0.01382431421	0.01025852177	0.003565792441	104.7404713
2	1	0.1	0.8	0.14	0	1	0.1	0.4	1.14	0.1	0.8	1.28	0.1	-0.01609802246	0.1693	-0.01396179199	0.221	-0.001754760742	0.2241	0.8203426365	97.14828945	0.8198162535	0.0138752841	0.01029942506	0.003575859049	102.1320683
2	1	0.1	0.8	0.16	0	1	0.1	0.4	1.16	0.1	0.8	1.32	0.1	-0.01838684082	0.1769	-0.01579284668	0.2107	-0.00129699707	0.2143	0.8201999987	95.6871388	0.8195945768	0.01390353341	0.01032174942	0.003581783993	100.6315823
2	1	0.1	0.8	0.18	0	1	0.1	0.4	1.18	0.1	0.8	1.36	0.1	-0.02098083496	0.1852	-0.01777648926	0.2037	-0.0008392333984	0.2068	0.8200917963	95.30322984	0.8195033417	0.01395700445	0.01036631234	0.003590692112	100.2302596
2	1	0.1	0.8	0.2	0	1	0.1	0.4	1.2	0.1	0.8	1.4	0.1	-0.02342224121	0.1951	-0.01960754395	0.199	-0.0005340576172	0.2008	0.8200130873	95.18664603	0.8194340199	0.01396541609	0.01037284689	0.003592569204	100.1653395
2	1	0.1	0.9	0.02	0	1	0.1	0.45	1.02	0.1	0.9	1.04	0.1	-0.001602172852	0.1288	-0.004501342773	1.6576	-0.01289367676	1.2506	0.834581366	127.0992269	0.8346732939	0.009828511616	0.005030658353	0.004797853264	132.0316896
2	1	0.1	0.9	0.04	0	1	0.1	0.45	1.04	0.1	0.9	1.08	0.1	-0.003128051758	0.1329	-0.00602722168	0.8279	-0.01075744629	0.6304	0.8232215384	130.8069067	0.8228486454	0.01327074473	0.009750262286	0.003520482443	135.7462188
2	1	0.1	0.9	0.06	0	1	0.1	0.45	1.06	0.1	0.9	1.12	0.1	-0.004806518555	0.1372	-0.007400512695	0.5519	-0.008926391602	0.4257	0.8226021236	128.5012787	0.8222627286	0.01335403692	0.009852458712	0.003501578214	133.6524912
2	1	0.1	0.9	0.08	0	1	0.1	0.45	1.08	0.1	0.9	1.16	0.1	-0.006332397461	0.1421	-0.008926391602	0.4137	-0.007247924805	0.3293	0.8220630733	120.8384841	0.8216134311	0.01348487581	0.00997712204	0.003507753769	126.0249701
2	1	0.1	0.9	0.1	0	1	0.1	0.45	1.1	0.1	0.9	1.2	0.1	-0.008010864258	0.1475	-0.01045227051	0.3301	-0.005722045898	0.2805	0.8215983968	113.0685753	0.8211318209	0.0135792957	0.01006304937	0.003516246336	118.0389395
2	1	0.1	0.9	0.12	0	1	0.1	0.45	1.12	0.1	0.9	1.24	0.1	-0.009689331055	0.1536	-0.0121307373	0.2776	-0.004501342773	0.2533	0.8212028049	106.0493978	0.8207409899	0.01364733622	0.01012705533	0.003520280902	111.0340329
2	1	0.1	0.9	0.14	0	1	0.1	0.45	1.14	0.1	0.9	1.28	0.1	-0.01136779785	0.1604	-0.01365661621	0.2471	-0.003433227539	0.236	0.82087134	101.3154726	0.8204418269	0.01370923736	0.0101806788	0.003528558566	106.3840063
2	1	0.1	0.9	0.16	0	1	0.1	0.45	1.16	0.1	0.9	1.32	0.1	-0.01304626465	0.1681	-0.01533508301	0.2283	-0.002517700195	0.2238	0.8205994675	98.59619563	0.8200782409	0.01380387389	0.01025608404	0.003547789853	103.5207081
2	1	0.1	0.9	0.18	0	1	0.1	0.45	1.18	0.1	0.9	1.36	0.1	-0.01472473145	0.1769	-0.0171661377	0.2159	-0.001907348633	0.2144	0.8203823146	97.05319531	0.8198123662	0.01385462576	0.01029823644	0.003556389318	101.9944939
2	1	0.1	0.9	0.2	0	1	0.1	0.45	1.2	0.1	0.9	1.4	0.1	-0.01655578613	0.1868	-0.01899719238	0.2074	-0.00129699707	0.2071	0.8202146191	96.43021525	0.8196941164	0.01390673114	0.01034052666	0.003566204481	101.3542356
2	1	0.15	0.1	0.02	0	1	0.1	0.05	1.02	0.1	0.1	1.04	0.1	-0.007095336914	0.2065	-0.00373840332	0.2473	7.629394531e-05	0.2621	0.7800033757	114.0156129	0.7793299639	0.03114969478	0.02309720128	0.008052493507	118.9376733
2	1	0.15	0.1	0.04	0	1	0.1	0.05	1.04	0.1	0.1	1.08	0.1	-0.01426696777	0.2096	-0.007400512695	0.2297	7.629394531e-05	0.2367	0.7800033648	109.7784528	0.7793843381	0.03112511924	0.02307958019	0.008045539051	114.7167385
2	1	0.15	0.1	0.06	0	1	0.1	0.05	1.06	0.1	0.1	1.12	0.1	-0.02143859863	0.2131	-0.01106262207	0.2233	7.629394531e-05	0.2259	0.7800033618	109.7536404	0.7794576569	0.03110393667	0.02306661005	0.008037326625	114.9742251
2	1	0.15	0.1	0.08	0	1	0.1	0.05	1.08	0.1	0.1	1.16	0.1	-0.02876281738	0.2169	-0.01472473145	0.2202	7.629394531e-05	0.2198	0.7800033612	111.0775427	0.7793121565	0.03115464711	0.02310130319	0.008053343918	116.0602306
2	1	0.15	0.1	0.1	0	1	0.1	0.05	1.1	0.1	0.1	1.2	0.1	-0.03608703613	0.2214	-0.01838684082	0.2188	7.629394531e-05	0.2159	0.7800033611	113.307046	0.7793332172	0.03113543054	0.02308281735	0.008052613195	118.2622283
2	1	0.15	0.1	0.12	0	1	0.1	0.05	1.12	0.1	0.1	1.24	0.1	-0.04341125488	0.2266	-0.0220489502	0.2186	7.629394531e-05	0.2133	0.7800033611	115.4782116	0.779421169	0.0311118371	0.02306994827	0.008041888835	120.4209621
2	1	0.15	0.1	0.14	0	1	0.1	0.05	1.14	0.1	0.1	1.28	0.1	-0.05104064941	0.2323	-0.02571105957	0.2192	7.629394531e-05	0.2117	0.7800033611	118.0942231	0.7794060306	0.03112377657	0.02308001989	0.008043756679	123.0339328
2	1	0.15	0.1	0.16	0	1	0.1	0.05	1.16	0.1	0.1	1.32	0.1	-0.05867004395	0.239	-0.02952575684	0.2203	7.629394531e-05	0.2105	0.7800033611	120.7511223	0.7793833298	0.03114336534	0.02309706692	0.008046298428	125.6710529
2	1	0.15	0.1	0.18	0	1	0.1	0.05	1.18	0.1	0.1	1.36	0.1	-0.06660461426	0.2465	-0.0333404541	0.2218	7.629394531e-05	0.2098	0.7800033611	123.4390496	0.7794153511	0.03111853562	0.02307623678	0.00804229884	128.360382
2	1	0.15	0.1	0.2	0	1	0.1	0.05	1.2	0.1	0.1	1.4	0.1	-0.07469177246	0.2553	-0.03700256348	0.224	7.629394531e-05	0.2093	0.7800033611	126.0319816	0.7793379745	0.03115756905	0.02310581824	0.008051750818	131.1980487
2	1	0.15	0.2	0.02	0	1	0.1	0.1	1.02	0.1	0.2	1.04	0.1	-0.006790161133	0.2015	-0.00358581543	0.328	-7.629394531e-05	0.3426	0.7800210521	125.2140821	0.7791505615	0.03127721956	0.02318867609	0.008088543475	130.1668637
2	1	0.15	0.2	0.04	0	1	0.1	0.1	1.04	0.1	0.2	1.08	0.1	-0.01350402832	0.2046	-0.007095336914	0.2543	-7.629394531e-05	0.271	0.7800146287	109.141051	0.7792734907	0.03124691853	0.02317903993	0.008067878607	114.105551
2	1	0.15	0.2	0.06	0	1	0.1	0.1	1.06	0.1	0.2	1.12	0.1	-0.02021789551	0.2081	-0.01075744629	0.2388	-7.629394531e-05	0.2491	0.7800108304	105.9622329	0.7792530021	0.03121577535	0.02315535232	0.008060423032	111.1181184
2	1	0.15	0.2	0.08	0	1	0.1	0.1	1.08	0.1	0.2	1.16	0.1	-0.02708435059	0.2121	-0.01426696777	0.2308	-7.629394531e-05	0.2367	0.7800086962	105.6924446	0.779163677	0.03125276268	0.02318535141	0.008067411272	110.6579878
2	1	0.15	0.2	0.1	0	1	0.1	0.1	1.1	0.1	0.2	1.2	0.1	-0.03395080566	0.2166	-0.01792907715	0.2262	-7.629394531e-05	0.2287	0.780007568	105.8367473	0.7791265879	0.03127162428	0.02319914663	0.008072477659	110.7748608
2	1	0.15	0.2	0.12	0	1	0.1	0.1	1.12	0.1	0.2	1.24	0.1	-0.04096984863	0.2217	-0.02143859863	0.2235	-7.629394531e-05	0.2231	0.7800070136	107.1100431	0.7791125265	0.03123860671	0.02317129513	0.008067311582	112.0295947
2	1	0.15	0.2	0.14	0	1	0.1	0.1	1.14	0.1	0.2	1.28	0.1	-0.04814147949	0.2274	-0.02510070801	0.2221	7.629394531e-05	0.2192	0.7800067343	109.5196561	0.7792370831	0.03125741509	0.02318775352	0.008069661579	114.4606125
2	1	0.15	0.2	0.16	0	1	0.1	0.1	1.16	0.1	0.2	1.32	0.1	-0.05531311035	0.2342	-0.02876281738	0.2217	7.629394531e-05	0.2163	0.7800066352	111.8096191	0.7791494198	0.03130559149	0.02322447075	0.008081120741	116.7691887
2	1	0.15	0.2	0.18	0	1	0.1	0.1	1.18	0.1	0.2	1.36	0.1	-0.06278991699	0.2417	-0.03242492676	0.2221	7.629394531e-05	0.2141	0.7800066007	114.3629584	0.7792182594	0.03125095799	0.023180672	0.008070285996	119.3310624
2	1	0.15	0.2	0.2	0	1	0.1	0.1	1.2	0.1	0.2	1.4	0.1	-0.07041931152	0.2505	-0.03608703613	0.2231	7.629394531e-05	0.2126	0.7800065907	117.2258394	0.7791078639	0.03129801485	0.02321295101	0.008085063842	122.1898079
2	1	0.15	0.3	0.02	0	1	0.1	0.15	1.02	0.1	0.3	1.04	0.1	-0.006332397461	0.1961	-0.003433227539	0.5121	-0.00114440918	0.4942	0.780172866	140.9002992	0.7792506441	0.03128827151	0.02316893395	0.00811933756	145.8853198
2	1	0.15	0.3	0.04	0	1	0.1	0.15	1.04	0.1	0.3	1.08	0.1	-0.01258850098	0.1993	-0.006942749023	0.2911	-0.0008392333984	0.312	0.780118822	116.0332081	0.7792165508	0.03126167811	0.02316542714	0.008096250974	121.1876613
2	1	0.15	0.3	0.06	0	1	0.1	0.15	1.06	0.1	0.3	1.12	0.1	-0.01899719238	0.2027	-0.01045227051	0.2586	-0.0005340576172	0.2751	0.7800803518	108.649749	0.7790399529	0.03134284987	0.02323405699	0.008108792887	113.6174608
2	1	0.15	0.3	0.08	0	1	0.1	0.15	1.08	0.1	0.3	1.16	0.1	-0.02540588379	0.2067	-0.01396179199	0.2441	-0.0003814697266	0.256	0.7800537191	105.7864275	0.7790555731	0.03132187709	0.02322630828	0.008095568816	110.7681219
2	1	0.15	0.3	0.1	0	1	0.1	0.15	1.1	0.1	0.3	1.2	0.1	-0.0318145752	0.2112	-0.01731872559	0.2359	-0.0002288818359	0.2438	0.7800358623	104.8154886	0.7791374748	0.03131647342	0.02323071407	0.008085759356	109.7751566
