r	mu	stdev	T	lambda	t1	c1	c_hat1	t2	c2	c_hat2	t3	c3	c_hat3	b3	b_hat3	b2	b_hat2	b1	b_hat1	V_M	DP_Time	mean_M	var_M	semivar_MD	semivar_MU	TotalTime
2	1	0.2	0.3	0.12	0	1	1	0.15	1.12	0.88	0.3	1.24	0.76	-0.05104064941	0.05104064941	-0.05531311035	0.05729675293	0.003890991211	0.003890991211	0.8516122496	0.992049491	0.850406886	0.05264710461	0.03668677994	0.01596032467	7.176059445
2	1	0.2	0.3	0.14	0	1	1	0.15	1.14	0.86	0.3	1.28	0.72	-0.06004333496	0.06004333496	-0.0560760498	0.05851745605	0.003128051758	0.003128051758	0.8500187664	1.006776614	0.8487021672	0.05297363087	0.03721159524	0.01576203563	7.180408725
2	1	0.2	0.3	0.16	0	1	1	0.15	1.16	0.84	0.3	1.32	0.68	-0.06904602051	0.06904602051	-0.05867004395	0.05973815918	0.002365112305	0.002365112305	0.8486102172	1.280913298	0.8472550207	0.05309605353	0.03757791909	0.01551813444	7.539652329
2	1	0.2	0.3	0.18	0	1	1	0.15	1.18	0.82	0.3	1.36	0.64	-0.07820129395	0.07820129395	-0.06065368652	0.06187438965	0.001449584961	0.001449584961	0.8473693381	1.025551652	0.8460367322	0.05323244641	0.03791592093	0.01531652548	7.21131916
2	1	0.2	0.3	0.2	0	1	1	0.15	1.2	0.8	0.3	1.4	0.6	-0.08781433105	0.08781433105	-0.0626373291	0.06385803223	0.002670288086	0.002670288086	0.8462731975	1.027235928	0.8447927745	0.05375467715	0.038473503	0.01528117415	7.201384409
2	1	0.2	0.4	0.02	0	1	1	0.2	1.02	0.98	0.4	1.04	0.96	-0.007705688477	0.007705688477	-0.04859924316	0.06935119629	0.03273010254	0.03273010254	0.8723308949	1.159371281	0.8719735634	0.05043263606	0.03192946054	0.01850317552	7.46156762
2	1	0.2	0.4	0.04	0	1	1	0.2	1.04	0.96	0.4	1.08	0.92	-0.0154876709	0.0154876709	-0.05882263184	0.06828308105	0.01197814941	0.01197814941	0.869045775	0.9670456441	0.8684602522	0.05045776508	0.03247702581	0.01798073928	7.144452233
2	1	0.2	0.4	0.06	0	1	1	0.2	1.06	0.94	0.4	1.12	0.88	-0.02342224121	0.02342224121	-0.05958557129	0.06370544434	0.009994506836	0.009994506836	0.8659685214	0.978196302	0.8654535702	0.0506240899	0.03305188447	0.01757220543	7.176089282
2	1	0.2	0.4	0.08	0	1	1	0.2	1.08	0.92	0.4	1.16	0.84	-0.03120422363	0.03120422363	-0.0594329834	0.06340026855	0.00617980957	0.00617980957	0.8631596434	1.127091925	0.8623221801	0.05082062138	0.0336157564	0.01720486498	7.442401224
2	1	0.2	0.4	0.1	0	1	1	0.2	1.1	0.9	0.4	1.2	0.8	-0.03929138184	0.03929138184	-0.0611114502	0.06340026855	0.004806518555	0.004806518555	0.8605839712	0.985399988	0.8596134216	0.05098889095	0.03413811528	0.01685077567	7.168181756
2	1	0.2	0.4	0.12	0	1	1	0.2	1.12	0.88	0.4	1.24	0.76	-0.04737854004	0.04737854004	-0.06156921387	0.06523132324	0.004959106445	0.004959106445	0.8582281082	0.9848180339	0.8572055765	0.05131955459	0.03472613215	0.01659342244	7.174765234
2	1	0.2	0.4	0.14	0	1	1	0.2	1.14	0.86	0.4	1.28	0.72	-0.05546569824	0.05546569824	-0.06324768066	0.06553649902	0.003280639648	0.003280639648	0.8560953934	0.997616146	0.8550284377	0.05149337547	0.03522277926	0.01627059621	7.360647585
2	1	0.2	0.4	0.16	0	1	1	0.2	1.16	0.84	0.4	1.32	0.68	-0.06385803223	0.06385803223	-0.06446838379	0.06660461426	0.002212524414	0.002212524414	0.8541568858	0.99667894	0.8528414206	0.05175031309	0.03573066364	0.01601964944	7.17481691
2	1	0.2	0.4	0.18	0	1	1	0.2	1.18	0.82	0.4	1.36	0.64	-0.0724029541	0.0724029541	-0.0658416748	0.06797790527	0.003280639648	0.003280639648	0.8523954585	1.003369663	0.8510389212	0.05216683612	0.03629124645	0.01587558967	7.198815244
2	1	0.2	0.4	0.2	0	1	1	0.2	1.2	0.8	0.4	1.4	0.6	-0.08125305176	0.08125305176	-0.0675201416	0.06874084473	0.002517700195	0.002517700195	0.8508147804	1.010185106	0.8494245898	0.05239203023	0.0367341027	0.01565792753	7.36676977
2	1	0.2	0.5	0.02	0	1	1	0.25	1.02	0.98	0.5	1.04	0.96	-0.007095336914	0.007095336914	-0.0577545166	0.07736206055	0.04432678223	0.04432678223	0.8825786303	0.9624334949	0.8822421477	0.04913049062	0.02983992576	0.01929056486	7.16258565
2	1	0.2	0.5	0.04	0	1	1	0.25	1.04	0.96	0.5	1.08	0.92	-0.01426696777	0.01426696777	-0.06553649902	0.07423400879	0.0171661377	0.0171661377	0.8788464202	0.974110872	0.8783873963	0.04917608035	0.03043254076	0.01874353959	7.152770707
2	1	0.2	0.5	0.06	0	1	1	0.25	1.06	0.94	0.5	1.12	0.88	-0.02128601074	0.02128601074	-0.06568908691	0.07331848145	0.01121520996	0.01121520996	0.8752820102	0.9729968752	0.8746029444	0.04927530002	0.03099460632	0.0182806937	7.33717679
2	1	0.2	0.5	0.08	0	1	1	0.25	1.08	0.92	0.5	1.16	0.84	-0.02861022949	0.02861022949	-0.06629943848	0.0707244873	0.006942749023	0.006942749023	0.8719618131	0.97837289	0.8711505888	0.04941766664	0.03157903144	0.0178386352	7.211969098
2	1	0.2	0.5	0.1	0	1	1	0.25	1.1	0.9	0.5	1.2	0.8	-0.03578186035	0.03578186035	-0.06721496582	0.06996154785	0.00602722168	0.00602722168	0.8688605996	0.9744903501	0.8679471973	0.04961859484	0.03214271514	0.0174758797	7.15707372
2	1	0.2	0.5	0.12	0	1	1	0.25	1.12	0.88	0.5	1.24	0.76	-0.04325866699	0.04325866699	-0.06874084473	0.07225036621	0.005111694336	0.005111694336	0.8659808905	0.9795625368	0.8650611066	0.04985711005	0.03274173105	0.01711537901	7.354011638
2	1	0.2	0.5	0.14	0	1	1	0.25	1.14	0.86	0.5	1.28	0.72	-0.05073547363	0.05073547363	-0.0691986084	0.07179260254	0.004501342773	0.004501342773	0.8633141283	0.983797357	0.8621331126	0.0501967576	0.03335064878	0.01684610882	7.162316665
2	1	0.2	0.5	0.16	0	1	1	0.25	1.16	0.84	0.5	1.32	0.68	-0.05836486816	0.05836486816	-0.07011413574	0.0724029541	0.002365112305	0.002365112305	0.8608533344	0.990712971	0.8596891136	0.05027355585	0.03379178808	0.01648176777	7.170556783
2	1	0.2	0.5	0.18	0	1	1	0.25	1.18	0.82	0.5	1.36	0.64	-0.06614685059	0.06614685059	-0.07179260254	0.07316589355	0.003128051758	0.003128051758	0.858573931	0.9937302801	0.857322267	0.05075507603	0.03447108971	0.01628398632	7.354986069
2	1	0.2	0.5	0.2	0	1	1	0.25	1.2	0.8	0.5	1.4	0.6	-0.07423400879	0.07423400879	-0.07362365723	0.07423400879	0.002212524414	0.002212524414	0.8564824591	0.999198941	0.8550667889	0.05101511989	0.03498891607	0.01602620381	7.175463126
2	1	0.2	0.6	0.02	0	1	1	0.3	1.02	0.98	0.6	1.04	0.96	-0.006332397461	0.006332397461	-0.05500793457	0.09178161621	0.0414276123	0.0414276123	0.8940815685	0.957900763	0.893848729	0.04774517121	0.02786198119	0.01988319002	7.135803225
2	1	0.2	0.6	0.04	0	1	1	0.3	1.04	0.96	0.6	1.08	0.92	-0.01274108887	0.01274108887	-0.06828308105	0.0806427002	0.0171661377	0.0171661377	0.8898905142	0.967903445	0.8894774135	0.04763456272	0.02836160504	0.01927295768	7.328635835
2	1	0.2	0.6	0.06	0	1	1	0.3	1.06	0.94	0.6	1.12	0.88	-0.01914978027	0.01914978027	-0.07102966309	0.07881164551	0.01091003418	0.01091003418	0.8858589621	0.9643365361	0.8852099322	0.04783088688	0.02901128699	0.01881959989	7.151431089
2	1	0.2	0.6	0.08	0	1	1	0.3	1.08	0.92	0.6	1.16	0.84	-0.02555847168	0.02555847168	-0.07118225098	0.0789642334	0.009078979492	0.009078979492	0.8820364106	0.9784599598	0.8814144677	0.04804838436	0.0296334117	0.01841497266	7.158421842
2	1	0.2	0.6	0.1	0	1	1	0.3	1.1	0.9	0.6	1.2	0.8	-0.03211975098	0.03211975098	-0.07225036621	0.07820129395	0.004806518555	0.004806518555	0.8784461712	0.97099249	0.8778379685	0.04806839637	0.03013454584	0.01793385053	7.356546358
2	1	0.2	0.6	0.12	0	1	1	0.3	1.12	0.88	0.6	1.24	0.76	-0.03868103027	0.03868103027	-0.0740814209	0.07804870605	0.00358581543	0.00358581543	0.875053893	0.9747407399	0.8741040374	0.04830264014	0.03073919493	0.01756344521	7.156677257
2	1	0.2	0.6	0.14	0	1	1	0.3	1.14	0.86	0.6	1.28	0.72	-0.04539489746	0.04539489746	-0.07530212402	0.07789611816	0.002365112305	0.002365112305	0.8718641632	0.9798574629	0.8708702213	0.04853045989	0.03133346885	0.01719699105	7.161075929
2	1	0.2	0.6	0.16	0	1	1	0.3	1.16	0.84	0.6	1.32	0.68	-0.05210876465	0.05210876465	-0.07652282715	0.07789611816	0.004959106445	0.004959106445	0.8688553602	0.9818267929	0.8678988885	0.04900692663	0.03202421101	0.01698271562	7.358075083
2	1	0.2	0.6	0.18	0	1	1	0.3	1.18	0.82	0.6	1.36	0.64	-0.05912780762	0.05912780762	-0.07698059082	0.07865905762	0.003433227539	0.003433227539	0.866052236	1.004005893	0.8647208469	0.04935783596	0.03265173007	0.01670610589	7.203209875
2	1	0.2	0.6	0.2	0	1	1	0.3	1.2	0.8	0.6	1.4	0.6	-0.06629943848	0.06629943848	-0.07774353027	0.07926940918	0.002822875977	0.002822875977	0.8634274324	0.995725815	0.8621459456	0.04962666842	0.03320550468	0.01642116374	7.180026466
2	1	0.2	0.7	0.02	0	1	1	0.35	1.02	0.98	0.7	1.04	0.96	-0.005569458008	0.005569458008	-0.05714416504	0.1013946533	0.03517150879	0.03517150879	0.9072391736	0.9573338591	0.9071771738	0.04615508092	0.0258980746	0.02025700632	7.331986997
2	1	0.2	0.7	0.04	0	1	1	0.35	1.04	0.96	0.7	1.08	0.92	-0.01106262207	0.01106262207	-0.07179260254	0.08903503418	0.009689331055	0.009689331055	0.9026214989	0.960085446	0.902284764	0.04608683849	0.02642985484	0.01965698366	7.138880788
2	1	0.2	0.7	0.06	0	1	1	0.35	1.06	0.94	0.7	1.12	0.88	-0.01655578613	0.01655578613	-0.07545471191	0.08476257324	0.01731872559	0.01731872559	0.8980829849	0.980500845	0.897731409	0.04646167601	0.02713107039	0.01933060562	7.160340587
2	1	0.2	0.7	0.08	0	1	1	0.35	1.08	0.92	0.7	1.16	0.84	-0.0220489502	0.0220489502	-0.07820129395	0.08277893066	0.007858276367	0.007858276367	0.8938304608	0.9762146692	0.8932216851	0.04641779183	0.02762525185	0.01879253998	7.343245836
2	1	0.2	0.7	0.1	0	1	1	0.35	1.1	0.9	0.7	1.2	0.8	-0.02769470215	0.02769470215	-0.07804870605	0.0838470459	0.008163452148	0.008163452148	0.8897221726	0.967654621	0.8888618449	0.04676509836	0.02832455187	0.01844054649	7.147439554
2	1	0.2	0.7	0.12	0	1	1	0.35	1.12	0.88	0.7	1.24	0.76	-0.03349304199	0.03349304199	-0.0789642334	0.08323669434	0.005111694336	0.005111694336	0.8858234462	0.9716590531	0.8851186077	0.04688174663	0.02889249995	0.01798924668	7.158392489
2	1	0.2	0.7	0.14	0	1	1	0.35	1.14	0.86	0.7	1.28	0.72	-0.03929138184	0.03929138184	-0.07911682129	0.08308410645	0.007400512695	0.007400512695	0.8820844934	0.9837077709	0.8812128929	0.04731299188	0.02959142612	0.01772156577	7.353795772
2	1	0.2	0.7	0.16	0	1	1	0.35	1.16	0.84	0.7	1.32	0.68	-0.04524230957	0.04524230957	-0.08018493652	0.08308410645	0.00373840332	0.00373840332	0.878558846	0.976222506	0.8774068195	0.04747282556	0.03015427404	0.01731855152	7.168449058
2	1	0.2	0.7	0.18	0	1	1	0.35	1.18	0.82	0.7	1.36	0.64	-0.0511932373	0.0511932373	-0.0804901123	0.08308410645	0.004959106445	0.004959106445	0.8751863237	0.9846261041	0.8740423935	0.04795313921	0.03086073067	0.01709240854	7.196925906
2	1	0.2	0.7	0.2	0	1	1	0.35	1.2	0.8	0.7	1.4	0.6	-0.05744934082	0.05744934082	-0.08262634277	0.0838470459	0.00114440918	0.00114440918	0.8720087842	0.982517929	0.870770714	0.04794917101	0.03132410359	0.01662506742	7.337622199
2	1	0.2	0.8	0.02	0	1	1	0.4	1.02	0.98	0.8	1.04	0.96	-0.004501342773	0.004501342773	-0.07209777832	0.0984954834	0.03532409668	0.03532409668	0.9229262323	0.958541058	0.9226505667	0.04462222335	0.02411918718	0.02050303617	7.142653662
2	1	0.2	0.8	0.04	0	1	1	0.4	1.04	0.96	0.8	1.08	0.92	-0.008926391602	0.008926391602	-0.07911682129	0.0919342041	0.01899719238	0.01899719238	0.9178545742	0.9594265709	0.9175335484	0.04468927002	0.02468602205	0.02000324797	7.136463329
2	1	0.2	0.8	0.06	0	1	1	0.4	1.06	0.94	0.8	1.12	0.88	-0.01350402832	0.01350402832	-0.08140563965	0.09315490723	0.01609802246	0.01609802246	0.9129122764	0.960626553	0.9126831684	0.04487230426	0.02530804187	0.01956426238	7.334171755
2	1	0.2	0.8	0.08	0	1	1	0.4	1.08	0.92	0.8	1.16	0.84	-0.01808166504	0.01808166504	-0.08430480957	0.08766174316	0.01045227051	0.01045227051	0.9081688488	0.9625499139	0.9077282558	0.04501700329	0.0259044571	0.01911254618	7.144529189
2	1	0.2	0.8	0.1	0	1	1	0.4	1.1	0.9	0.8	1.2	0.8	-0.02265930176	0.02265930176	-0.08293151855	0.08911132812	0.007934570312	0.007934570312	0.9035701923	0.9622042649	0.9030997465	0.04521153259	0.02652228197	0.01868925062	7.144954914
2	1	0.2	0.8	0.12	0	1	1	0.4	1.12	0.88	0.8	1.24	0.76	-0.02738952637	0.02738952637	-0.08262634277	0.08934020996	0.005264282227	0.005264282227	0.8991365534	0.9667081519	0.8984497481	0.04535962647	0.02709140598	0.01826822049	7.323493103
2	1	0.2	0.8	0.14	0	1	1	0.4	1.14	0.86	0.8	1.28	0.72	-0.03211975098	0.03211975098	-0.08674621582	0.08644104004	0.005264282227	0.005264282227	0.8948572997	0.9687129881	0.8941298708	0.04555957538	0.02768437991	0.01787519546	7.150041307
2	1	0.2	0.8	0.16	0	1	1	0.4	1.16	0.84	0.8	1.32	0.68	-0.03684997559	0.03684997559	-0.08567810059	0.08766174316	0.003890991211	0.003890991211	0.8907378316	0.97126834	0.8898314136	0.04585820804	0.02831616675	0.01754204129	7.152387775
2	1	0.2	0.8	0.18	0	1	1	0.4	1.18	0.82	0.8	1.36	0.64	-0.04188537598	0.04188537598	-0.08583068848	0.08781433105	0.004348754883	0.004348754883	0.8867681908	0.985017213	0.8857820688	0.0462638189	0.02899827537	0.01726554353	7.34965549
2	1	0.2	0.8	0.2	0	1	1	0.4	1.2	0.8	0.8	1.4	0.6	-0.04692077637	0.04692077637	-0.08674621582	0.0887298584	0.002670288086	0.002670288086	0.8829623049	0.9863127782	0.8818825728	0.04652581916	0.02960666037	0.01691915879	7.17523676
2	1	0.2	0.9	0.02	0	1	1	0.45	1.02	0.98	0.9	1.04	0.96	-0.003128051758	0.003128051758	-0.06828308105	0.1113128662	0.05897521973	0.05897521973	0.943333953	0.9561771262	0.9432531997	0.04326685217	0.02259827118	0.02066858099	7.138048487
2	1	0.2	0.9	0.04	0	1	1	0.45	1.04	0.96	0.9	1.08	0.92	-0.006332397461	0.006332397461	-0.08491516113	0.09498596191	0.02388000488	0.02388000488	0.937974097	0.9571757042	0.9379023172	0.04316121876	0.02307511702	0.02008610174	7.288514206
2	1	0.2	0.9	0.06	0	1	1	0.45	1.06	0.94	0.9	1.12	0.88	-0.009536743164	0.009536743164	-0.08674621582	0.09544372559	0.009536743164	0.009536743164	0.9326354505	0.958577343	0.9323285435	0.0431050531	0.02357578565	0.01952926745	7.148068598
2	1	0.2	0.9	0.08	0	1	1	0.45	1.08	0.92	0.9	1.16	0.84	-0.01274108887	0.01274108887	-0.08811950684	0.09468078613	0.009078979492	0.009078979492	0.9273673118	0.9598777529	0.9270597132	0.04336329172	0.02421022041	0.01915307131	7.143256775
2	1	0.2	0.9	0.1	0	1	1	0.45	1.1	0.9	0.9	1.2	0.8	-0.01609802246	0.01609802246	-0.08796691895	0.09346008301	0.007553100586	0.007553100586	0.9222255162	0.9614273841	0.9217216148	0.04357736407	0.02480895855	0.01876840552	7.272721687
2	1	0.2	0.9	0.12	0	1	1	0.45	1.12	0.88	0.9	1.24	0.76	-0.01930236816	0.01930236816	-0.08934020996	0.09315490723	0.005874633789	0.005874633789	0.9172064267	0.9660254118	0.9169128451	0.04374363797	0.02539502515	0.01834861283	7.14884902
2	1	0.2	0.9	0.14	0	1	1	0.45	1.14	0.86	0.9	1.28	0.72	-0.02265930176	0.02265930176	-0.08903503418	0.09330749512	0.005264282227	0.005264282227	0.9123024186	0.9640133888	0.9117043083	0.0440192045	0.02601110522	0.01800809929	7.147213467
2	1	0.2	0.9	0.16	0	1	1	0.45	1.16	0.84	0.9	1.32	0.68	-0.02601623535	0.02601623535	-0.08964538574	0.09284973145	0.005111694336	0.005111694336	0.9075171637	0.965252172	0.9068964679	0.0442946399	0.02662670693	0.01766793297	7.183286979
2	1	0.2	0.9	0.18	0	1	1	0.45	1.18	0.82	0.9	1.36	0.64	-0.02952575684	0.02952575684	-0.0904083252	0.09284973145	0.004959106445	0.004959106445	0.9028512644	1.01863256	0.9021535192	0.04466619464	0.02729606648	0.01737012816	7.201185648
2	1	0.2	0.9	0.2	0	1	1	0.45	1.2	0.8	0.9	1.4	0.6	-0.03318786621	0.03318786621	-0.0902557373	0.09223937988	0.00373840332	0.00373840332	0.8983109453	0.9682329039	0.8974372399	0.04496343591	0.02792520967	0.01703822624	7.171320154
2	1	0.25	0.1	0.02	0	1	1	0.05	1.02	0.98	0.1	1.04	0.96	-0.01182556152	0.01182556152	-0.03227233887	0.04371643066	0.02082824707	0.02082824707	0.8082684589	0.965759835	0.8075076297	0.08508644036	0.0608203308	0.02426610956	7.278268518
2	1	0.25	0.1	0.04	0	1	1	0.05	1.04	0.96	0.1	1.08	0.92	-0.02388000488	0.02388000488	-0.03532409668	0.04463195801	0.0122833252	0.0122833252	0.8065432544	0.9775928531	0.8056149833	0.085506771	0.06149907675	0.02400769425	7.155942402
2	1	0.25	0.1	0.06	0	1	1	0.05	1.06	0.94	0.1	1.12	0.88	-0.03578186035	0.03578186035	-0.03898620605	0.0431060791	0.00602722168	0.00602722168	0.8051741281	0.9901315512	0.8039715616	0.08542260864	0.06182499506	0.02359761358	7.186642363
2	1	0.25	0.1	0.08	0	1	1	0.05	1.08	0.92	0.1	1.16	0.84	-0.04783630371	0.04783630371	-0.0414276123	0.04386901855	0.00358581543	0.00358581543	0.8040670193	1.004220485	0.8025854222	0.08554759209	0.06221515196	0.02333244014	7.265045008
2	1	0.25	0.1	0.1	0	1	1	0.05	1.1	0.9	0.1	1.2	0.8	-0.06004333496	0.06004333496	-0.04463195801	0.04661560059	0.002670288086	0.002670288086	0.8031849798	1.020657322	0.8016087004	0.0857174623	0.06257651353	0.02314094877	7.213266382
2	1	0.25	0.1	0.12	0	1	1	0.05	1.12	0.88	0.1	1.24	0.76	-0.0724029541	0.0724029541	-0.04753112793	0.04951477051	0.002517700195	0.002517700195	0.8024886501	1.042142339	0.8008742014	0.08601974588	0.06298282044	0.02303692545	7.219082129
2	1	0.25	0.1	0.14	0	1	1	0.05	1.14	0.86	0.1	1.28	0.72	-0.08506774902	0.08506774902	-0.05180358887	0.05271911621	0.001449584961	0.001449584961	0.8019476538	1.062485434	0.8004184705	0.08587181939	0.06306535395	0.02280646544	7.425447037
2	1	0.25	0.1	0.16	0	1	1	0.05	1.16	0.84	0.1	1.32	0.68	-0.09788513184	0.09788513184	-0.05577087402	0.05653381348	0.00114440918	0.00114440918	0.8015250411	1.087132879	0.799931719	0.08603347905	0.06330230683	0.02273117222	7.247383178
2	1	0.25	0.1	0.18	0	1	1	0.05	1.18	0.82	0.1	1.36	0.64	-0.1108551025	0.1108551025	-0.06034851074	0.0611114502	0.00129699707	0.00129699707	0.801198517	1.116489891	0.7994395587	0.08634516023	0.06361544675	0.02272971348	7.281174522
2	1	0.25	0.1	0.2	0	1	1	0.05	1.2	0.8	0.1	1.4	0.6	-0.1244354248	0.1244354248	-0.06538391113	0.06568908691	0.00129699707	0.00129699707	0.8009496885	1.172343995	0.7992103047	0.08652231724	0.06383171799	0.02269059925	7.528176758
2	1	0.25	0.2	0.02	0	1	1	0.1	1.02	0.98	0.2	1.04	0.96	-0.01121520996	0.01121520996	-0.0479888916	0.06019592285	0.0301361084	0.0301361084	0.8180653587	0.9623783091	0.8173256586	0.08315213956	0.05713839996	0.0260137396	7.139103386
2	1	0.25	0.2	0.04	0	1	1	0.1	1.04	0.96	0.2	1.08	0.92	-0.02250671387	0.02250671387	-0.04981994629	0.05973815918	0.0138092041	0.0138092041	0.8153786171	0.9702666129	0.8144843057	0.08323089593	0.0577979739	0.02543292203	7.150931669
2	1	0.25	0.2	0.06	0	1	1	0.1	1.06	0.94	0.2	1.12	0.88	-0.03379821777	0.03379821777	-0.05393981934	0.05836486816	0.009384155273	0.009384155273	0.8130201306	0.9784926909	0.8120237508	0.08344308363	0.05849086109	0.02495222254	7.318165528
2	1	0.25	0.2	0.08	0	1	1	0.1	1.08	0.92	0.2	1.16	0.84	-0.04508972168	0.04508972168	-0.05561828613	0.05851745605	0.004196166992	0.004196166992	0.8109913907	0.987076486	0.8097857525	0.08346536615	0.05901566683	0.02444969932	7.169436855
2	1	0.25	0.2	0.1	0	1	1	0.1	1.1	0.9	0.2	1.2	0.8	-0.05668640137	0.05668640137	-0.05714416504	0.06065368652	0.004501342773	0.004501342773	0.8092267589	1.008842621	0.8074794863	0.08406431885	0.05980715206	0.02425716679	7.188537134
2	1	0.25	0.2	0.12	0	1	1	0.1	1.12	0.88	0.2	1.24	0.76	-0.06828308105	0.06828308105	-0.05928039551	0.06202697754	0.004959106445	0.004959106445	0.8077154491	1.006742266	0.8060946739	0.08448362047	0.06046405652	0.02401956394	7.296836626
2	1	0.25	0.2	0.14	0	1	1	0.1	1.14	0.86	0.2	1.28	0.72	-0.08018493652	0.08018493652	-0.06294250488	0.06355285645	0.002517700195	0.002517700195	0.8064410232	1.018424429	0.8048089571	0.08437577672	0.06075646872	0.023619308	7.19289557
2	1	0.25	0.2	0.16	0	1	1	0.1	1.16	0.84	0.2	1.32	0.68	-0.09223937988	0.09223937988	-0.06492614746	0.06614685059	0.002059936523	0.002059936523	0.8053507516	1.030690146	0.8036098502	0.08467736549	0.06123983514	0.02343753036	7.201190625
2	1	0.25	0.2	0.18	0	1	1	0.1	1.18	0.82	0.2	1.36	0.64	-0.104598999	0.104598999	-0.06843566895	0.06904602051	0.001754760742	0.001754760742	0.8044293838	1.044777118	0.8026964408	0.08495235911	0.06171400451	0.0232383546	7.390541844
2	1	0.25	0.2	0.2	0	1	1	0.1	1.2	0.8	0.2	1.4	0.6	-0.1172637939	0.1172637939	-0.07179260254	0.07286071777	0.001602172852	0.001602172852	0.803654166	1.060935064	0.8015951072	0.08540066147	0.06222777495	0.02317288652	7.228919056
2	1	0.25	0.3	0.02	0	1	1	0.15	1.02	0.98	0.3	1.04	0.96	-0.01045227051	0.01045227051	-0.05149841309	0.0821685791	0.03761291504	0.03761291504	0.8287788195	0.9650098211	0.828217105	0.08116043167	0.05353760098	0.02762283069	7.166064455
2	1	0.25	0.3	0.04	0	1	1	0.15	1.04	0.96	0.3	1.08	0.92	-0.02098083496	0.02098083496	-0.05836486816	0.07331848145	0.01426696777	0.01426696777	0.8253470245	0.96691543	0.8243437069	0.08110039145	0.05424031888	0.02686007257	7.315715708
2	1	0.25	0.3	0.06	0	1	1	0.15	1.06	0.94	0.3	1.12	0.88	-0.03150939941	0.03150939941	-0.06401062012	0.07026672363	0.01182556152	0.01182556152	0.8221908368	0.9822510909	0.8212315449	0.08139714597	0.05507634288	0.02632080309	7.165869562
2	1	0.25	0.3	0.08	0	1	1	0.15	1.08	0.92	0.3	1.16	0.84	-0.04219055176	0.04219055176	-0.06340026855	0.07026672363	0.007400512695	0.007400512695	0.8193752508	0.979843077	0.8181996779	0.08159274583	0.05580155887	0.02579118696	7.158573281
2	1	0.25	0.3	0.1	0	1	1	0.15	1.1	0.9	0.3	1.2	0.8	-0.05302429199	0.05302429199	-0.06629943848	0.07041931152	0.004653930664	0.004653930664	0.8168588675	0.9865973531	0.8154093444	0.0818462839	0.05657538858	0.02527089531	7.306050882
2	1	0.25	0.3	0.12	0	1	1	0.15	1.12	0.88	0.3	1.24	0.76	-0.06385803223	0.06385803223	-0.0691986084	0.07255554199	0.00373840332	0.00373840332	0.8146121965	0.99376978	0.8131620892	0.0821363665	0.05727279174	0.02486357476	7.1786174
2	1	0.25	0.3	0.14	0	1	1	0.15	1.14	0.86	0.3	1.28	0.72	-0.07499694824	0.07499694824	-0.0707244873	0.07331848145	0.003280639648	0.003280639648	0.812619085	1.001452971	0.8109700048	0.08259265095	0.05804219016	0.02455046079	7.17710388
2	1	0.25	0.3	0.16	0	1	1	0.15	1.16	0.84	0.3	1.32	0.68	-0.08628845215	0.08628845215	-0.07392883301	0.07469177246	0.004959106445	0.004959106445	0.8108460156	1.010194079	0.8092391624	0.08311039062	0.05877383267	0.02433655795	7.374646839
2	1	0.25	0.3	0.18	0	1	1	0.15	1.18	0.82	0.3	1.36	0.64	-0.09788513184	0.09788513184	-0.07606506348	0.07759094238	0.002670288086	0.002670288086	0.8093019327	1.022558598	0.8073316113	0.08339986076	0.05937655588	0.02402330487	7.195129141
2	1	0.25	0.3	0.2	0	1	1	0.15	1.2	0.8	0.3	1.4	0.6	-0.1096343994	0.1096343994	-0.0789642334	0.07957458496	0.00114440918	0.00114440918	0.8079422898	1.029818862	0.8060432508	0.08345316255	0.05979582302	0.02365733954	7.199637061
2	1	0.25	0.4	0.02	0	1	1	0.2	1.02	0.98	0.4	1.04	0.96	-0.009689331055	0.009689331055	-0.05851745605	0.08796691895	0.03547668457	0.03547668457	0.8405316475	0.9593429309	0.8400344303	0.07872061995	0.04986895639	0.02885166356	7.32059361
2	1	0.25	0.4	0.04	0	1	1	0.2	1.04	0.96	0.4	1.08	0.92	-0.01945495605	0.01945495605	-0.06828308105	0.08430480957	0.01838684082	0.01838684082	0.836382899	0.9642666739	0.8355072271	0.07908589612	0.05087188447	0.02821401165	7.154064193
2	1	0.25	0.4	0.06	0	1	1	0.2	1.06	0.94	0.4	1.12	0.88	-0.02922058105	0.02922058105	-0.07347106934	0.0806427002	0.01472473145	0.01472473145	0.8325403835	0.969415738	0.8314563407	0.07943430274	0.0518388614	0.02759544133	7.147799438
2	1	0.25	0.4	0.08	0	1	1	0.2	1.08	0.92	0.4	1.16	0.84	-0.03913879395	0.03913879395	-0.07530212402	0.0804901123	0.01121520996	0.01121520996	0.8290239829	0.974424632	0.8278510665	0.07969034997	0.05269153518	0.02699881479	7.295426542
2	1	0.25	0.4	0.1	0	1	1	0.2	1.1	0.9	0.4	1.2	0.8	-0.04905700684	0.04905700684	-0.07545471191	0.07926940918	0.009841918945	0.009841918945	0.8258020393	0.9902131809	0.8245006657	0.08004460995	0.0535382087	0.02650640126	7.168932646
2	1	0.25	0.4	0.12	0	1	1	0.2	1.12	0.88	0.4	1.24	0.76	-0.05912780762	0.05912780762	-0.07682800293	0.08033752441	0.006484985352	0.006484985352	0.822877405	0.9848145479	0.8214593451	0.08017626244	0.05425004127	0.02592622118	7.163362125
