r	mu	stdev	T	lambda	t1	c1	t2	c2	t3	c3	b3	b2	b1	V_M	n_S	b_S	V_S	DP_Time	mean_M	var_M	semivar_MD	semivar_MU	mean_S	var_S	semivar_SD	semivar_SU	TotalTime
2	1	0.2	0.2	0.06	0	1	0.1	1.06	0.2	1.12	-0.0269317627	-0.05500793457	-0.05485534668	0.8476841358	1	0	0.8404230878	1.446031135	0.8470439261	0.05341734201	0.03826554541	0.0151517966	0.8389297727	0.05555705168	0.04121742772	0.01433962396	6.703555706
2	1	0.2	0.2	0.08	0	1	0.1	1.08	0.2	1.16	-0.03608703613	-0.05165100098	-0.0431060791	0.8461630391	1	0	0.8404230878	1.351126115	0.8455261114	0.05360304268	0.03869592843	0.01490711425	0.839041037	0.05549133286	0.04116682125	0.01432451161	6.562185064
2	1	0.2	0.2	0.1	0	1	0.1	1.1	0.2	1.2	-0.04539489746	-0.05027770996	-0.03456115723	0.8449669849	1	0	0.8404230878	1.77412608	0.8440781298	0.05389203563	0.03913392222	0.01475811341	0.8388560128	0.05557275856	0.04122292698	0.01434983158	7.004196337
2	1	0.2	0.2	0.12	0	1	0.1	1.12	0.2	1.24	-0.05470275879	-0.05027770996	-0.02799987793	0.8440131545	1	0	0.8404230878	1.433964952	0.8431263952	0.05406575428	0.0394453409	0.01462041338	0.838938604	0.05554259386	0.04120668115	0.0143359127	6.718330611
2	1	0.2	0.2	0.14	0	1	0.1	1.14	0.2	1.28	-0.06416320801	-0.0511932373	-0.02265930176	0.8432461914	1	0	0.8404230878	1.400086072	0.8421587978	0.05432301434	0.0397646816	0.01455833274	0.8388137513	0.0555922024	0.04123562677	0.01435657563	6.629025916
2	1	0.2	0.2	0.16	0	1	0.1	1.16	0.2	1.32	-0.07377624512	-0.0528717041	-0.01853942871	0.8426262658	1	0	0.8404230878	1.51330159	0.841572931	0.05440493675	0.03993822866	0.01446670809	0.8388947535	0.05551633853	0.0411782211	0.01433811743	6.934526028
2	1	0.2	0.2	0.18	0	1	0.1	1.18	0.2	1.36	-0.08369445801	-0.05500793457	-0.01518249512	0.8421245789	1	0	0.8404230878	1.48634649	0.8412119701	0.05451640207	0.04011474	0.01440166208	0.8390634537	0.05548023759	0.04115863721	0.01432160037	6.713072214
2	1	0.2	0.2	0.2	0	1	0.1	1.2	0.2	1.4	-0.09376525879	-0.05760192871	-0.01243591309	0.8417184871	1	0	0.8404230878	1.563408384	0.8406013338	0.05473147317	0.04034139244	0.01439008073	0.838895831	0.05556016691	0.04121587796	0.01434428895	6.776731338
2	1	0.2	0.3	0.02	0	1	0.15	1.02	0.3	1.04	-0.008392333984	-0.1016998291	-0.1360321045	0.8601787422	1	0	0.8404230878	1.351216274	0.8597987795	0.05147721949	0.034635749	0.01684147049	0.8388417545	0.05563952627	0.04128847661	0.01435104966	6.81283273
2	1	0.2	0.3	0.04	0	1	0.15	1.04	0.3	1.08	-0.01686096191	-0.0821685791	-0.1003265381	0.856408321	1	0	0.8404230878	1.438188928	0.8559411681	0.05190847498	0.03570890431	0.01619957067	0.8388195598	0.05571594699	0.04135234429	0.0143636027	6.629398662
2	1	0.2	0.3	0.06	0	1	0.15	1.06	0.3	1.12	-0.0252532959	-0.0724029541	-0.07911682129	0.8535528308	1	0	0.8404230878	1.413847542	0.8529038356	0.05228455068	0.03653456929	0.01574998139	0.838776463	0.05574960022	0.04137808763	0.01437151259	6.64752139
2	1	0.2	0.3	0.08	0	1	0.15	1.08	0.3	1.16	-0.03379821777	-0.06675720215	-0.0643157959	0.8512811927	1	0	0.8404230878	1.467964085	0.8505001922	0.05249976848	0.03712422491	0.01537554357	0.838732134	0.05567409641	0.04130528818	0.01436880823	6.800487704
2	1	0.2	0.3	0.1	0	1	0.15	1.1	0.3	1.2	-0.04234313965	-0.06355285645	-0.05302429199	0.8494290168	1	0	0.8404230878	1.376823606	0.8485971876	0.05284146456	0.03772166642	0.01511979814	0.8387636685	0.05570412973	0.04133495108	0.01436917865	6.609007929
2	1	0.2	0.3	0.12	0	1	0.15	1.12	0.3	1.24	-0.05104064941	-0.06187438965	-0.04432678223	0.8478966681	1	0	0.8404230878	1.418053858	0.8470179248	0.05313864958	0.03822085857	0.01491779101	0.8387907883	0.05573308192	0.04136386761	0.01436921431	6.653148495
2	1	0.2	0.3	0.14	0	1	0.15	1.14	0.3	1.28	-0.06004333496	-0.06126403809	-0.03715515137	0.8466176335	1	0	0.8404230878	1.414444728	0.8455898416	0.05343543057	0.03866409951	0.01477133106	0.8386887905	0.05576329323	0.04138430305	0.01437899018	6.625904794
2	1	0.2	0.3	0.16	0	1	0.15	1.16	0.3	1.32	-0.06904602051	-0.06156921387	-0.03135681152	0.8455432021	1	0	0.8404230878	1.594538383	0.8444523314	0.05364563978	0.03900510397	0.0146405358	0.8387156934	0.0557457347	0.04137035173	0.01437538297	6.847695122
2	1	0.2	0.3	0.18	0	1	0.15	1.18	0.3	1.36	-0.07820129395	-0.06248474121	-0.02647399902	0.8446382366	1	0	0.8404230878	1.520025712	0.8434940743	0.05387667793	0.03932049361	0.01455618432	0.8387118921	0.05574237046	0.04136472983	0.01437764063	6.721479509
2	1	0.2	0.3	0.2	0	1	0.15	1.2	0.3	1.4	-0.08781433105	-0.06385803223	-0.02235412598	0.8438747673	1	0	0.8404230878	1.48722769	0.8427947914	0.05405738956	0.03958203704	0.01447535252	0.8388185241	0.0556961515	0.04133723607	0.01435891543	6.715468985
2	1	0.2	0.4	0.02	0	1	0.2	1.02	0.4	1.04	-0.007705688477	-0.1244354248	-0.1680755615	0.8687895745	1	0	0.8404230878	1.292469711	0.8683309147	0.05017698932	0.03243367416	0.01774331517	0.8385878637	0.05579055676	0.04139870778	0.01439184898	6.780214826
2	1	0.2	0.4	0.04	0	1	0.2	1.04	0.4	1.08	-0.0154876709	-0.1012420654	-0.1270294189	0.8640425359	1	0	0.8404230878	1.380556915	0.8634215991	0.05068021651	0.03369377281	0.0169864437	0.8384794842	0.05591302855	0.04149693471	0.01441609384	6.674631857
2	1	0.2	0.4	0.06	0	1	0.2	1.06	0.4	1.12	-0.02342224121	-0.08888244629	-0.1023101807	0.8603527434	1	0	0.8404230878	1.419052433	0.8596549523	0.05108101231	0.03470766449	0.01637334782	0.8384982126	0.05592842739	0.04151464181	0.01441378559	6.641730242
2	1	0.2	0.4	0.08	0	1	0.2	1.08	0.4	1.16	-0.03120422363	-0.08140563965	-0.08476257324	0.857347626	1	0	0.8404230878	1.506554669	0.8567213578	0.05127093529	0.03541604016	0.01585489513	0.838770499	0.05574659656	0.04138208966	0.0143645069	6.938034907
2	1	0.2	0.4	0.1	0	1	0.2	1.1	0.4	1.2	-0.03929138184	-0.07652282715	-0.07133483887	0.8548400904	1	0	0.8404230878	1.413874515	0.8539083142	0.05181140153	0.03626532944	0.01554607209	0.8384782287	0.0559431923	0.04152599906	0.01441719324	6.632621235
2	1	0.2	0.4	0.12	0	1	0.2	1.12	0.4	1.24	-0.04737854004	-0.07331848145	-0.06065368652	0.8527176608	1	0	0.8404230878	1.471336615	0.8518357348	0.05204538901	0.03681619619	0.01522919281	0.8386472281	0.05585078989	0.04145930438	0.01439148551	6.699115683
2	1	0.2	0.4	0.14	0	1	0.2	1.14	0.4	1.28	-0.05546569824	-0.07148742676	-0.05195617676	0.8509042233	1	0	0.8404230878	1.436628777	0.84983062	0.05243772813	0.03740247491	0.01503525321	0.8385097374	0.05591477338	0.04150092528	0.0144138481	6.683858762
2	1	0.2	0.4	0.16	0	1	0.2	1.16	0.4	1.32	-0.06385803223	-0.07057189941	-0.04463195801	0.8493447477	1	0	0.8404230878	1.490785843	0.8481919337	0.05270583085	0.03786655861	0.01483927224	0.8385400018	0.05588873493	0.041484804	0.01440393093	6.761577639
2	1	0.2	0.4	0.18	0	1	0.2	1.18	0.4	1.36	-0.0724029541	-0.07041931152	-0.03837585449	0.8479985115	1	0	0.8404230878	1.398845326	0.8468654328	0.05301373161	0.03831280612	0.01470092548	0.8385682058	0.05588989218	0.04149089412	0.01439899806	6.678282109
2	1	0.2	0.4	0.2	0	1	0.2	1.2	0.4	1.4	-0.08125305176	-0.0708770752	-0.03303527832	0.8468337035	1	0	0.8404230878	1.458267394	0.8456157049	0.05325451204	0.03866303258	0.01459147946	0.8385646729	0.0558536736	0.04145499899	0.01439867461	6.639313607
2	1	0.2	0.5	0.02	0	1	0.25	1.02	0.5	1.04	-0.007095336914	-0.1461029053	-0.1985931396	0.8783437037	3	-0.007092787794	0.8473650089	1.78869924	0.8780875786	0.04884904626	0.03034312447	0.01850592179	0.8469675304	0.04508988513	0.02718854797	0.01790133716	7.032094345
2	1	0.2	0.5	0.04	0	1	0.25	1.04	0.5	1.08	-0.01426696777	-0.1197052002	-0.1528167725	0.8726521432	1	0	0.8404230878	1.491098125	0.872191088	0.0492227653	0.03154068221	0.01768208309	0.8384981884	0.05589321046	0.04148448778	0.01440872268	6.719592749
2	1	0.2	0.5	0.06	0	1	0.25	1.06	0.5	1.12	-0.02128601074	-0.1052093506	-0.1248931885	0.8681422585	1	0	0.8404230878	1.41580056	0.8674305862	0.04977843544	0.03279286384	0.0169855716	0.8384143758	0.05603668931	0.04160925921	0.0144274301	6.612887712
2	1	0.2	0.5	0.08	0	1	0.25	1.08	0.5	1.16	-0.02861022949	-0.09590148926	-0.1050567627	0.8644030533	1	0	0.8404230878	1.438191388	0.8637214168	0.05003489219	0.03366246404	0.01637242815	0.8385860592	0.05587798044	0.04148312939	0.01439485106	6.859367685
2	1	0.2	0.5	0.1	0	1	0.25	1.1	0.5	1.2	-0.03578186035	-0.08949279785	-0.08964538574	0.8612304274	1	0	0.8404230878	1.451293548	0.8604405322	0.05049144562	0.03455156511	0.01593988051	0.8385129459	0.05591747271	0.04151032114	0.01440715157	6.628762593
2	1	0.2	0.5	0.12	0	1	0.25	1.12	0.5	1.24	-0.04325866699	-0.08506774902	-0.0772857666	0.8584995115	1	0	0.8404230878	1.538076788	0.8575193387	0.050991003	0.03539939761	0.01559160539	0.8383541012	0.05605521027	0.04161692594	0.01443828433	6.760453181
2	1	0.2	0.5	0.14	0	1	0.25	1.14	0.5	1.28	-0.05073547363	-0.08201599121	-0.06690979004	0.8561267916	1	0	0.8404230878	1.5157784	0.8553330907	0.05117218955	0.03593195316	0.01524023639	0.8387378272	0.05583181685	0.04145953981	0.01437227704	6.971320634
2	1	0.2	0.5	0.16	0	1	0.25	1.16	0.5	1.32	-0.05836486816	-0.08003234863	-0.05836486816	0.8540510904	1	0	0.8404230878	1.420616659	0.8531185316	0.05156908406	0.03654293512	0.01502614893	0.8385786526	0.05587558687	0.04148218025	0.01439340662	6.628852536
2	1	0.2	0.5	0.18	0	1	0.25	1.18	0.5	1.36	-0.06614685059	-0.07881164551	-0.05088806152	0.8522278417	1	0	0.8404230878	1.534028817	0.8511230426	0.05201343386	0.03715527446	0.01485815941	0.83847063	0.05597069787	0.0415553173	0.01441538057	6.83884855
2	1	0.2	0.5	0.2	0	1	0.25	1.2	0.5	1.4	-0.07423400879	-0.07835388184	-0.04447937012	0.8506214708	1	0	0.8404230878	1.495056066	0.8496416275	0.05216905891	0.03751565517	0.01465340374	0.8387395619	0.05582174637	0.0414485302	0.01437321617	6.877552331
2	1	0.2	0.6	0.02	0	1	0.3	1.02	0.6	1.04	-0.006332397461	-0.16746521	-0.2283477783	0.8890785098	3	-0.006343982263	0.8592562013	1.315876614	0.8887069961	0.04748572741	0.02835424452	0.01913148288	0.8587511438	0.04369420485	0.02520728066	0.01848692419	6.532517214
2	1	0.2	0.6	0.04	0	1	0.3	1.04	0.6	1.08	-0.01274108887	-0.138168335	-0.1782989502	0.8824490729	1	0	0.8404230878	1.334732326	0.8819632531	0.04796398291	0.02963994727	0.01832403564	0.8383568291	0.05604565467	0.04161450646	0.01443114821	6.553684691
2	1	0.2	0.6	0.06	0	1	0.3	1.06	0.6	1.12	-0.01914978027	-0.1216888428	-0.1476287842	0.8771106305	1	0	0.8404230878	1.385619842	0.8766783441	0.04837333334	0.03079176459	0.01758156875	0.8385219375	0.05599715548	0.0415889752	0.01440818028	6.632395644
2	1	0.2	0.6	0.08	0	1	0.3	1.08	0.6	1.16	-0.02555847168	-0.1107025146	-0.12550354	0.8726210962	1	0	0.8404230878	1.726014091	0.8720184566	0.04881423969	0.03189635392	0.01691788576	0.8384775361	0.05601213299	0.04159436704	0.01441776595	6.998712105
2	1	0.2	0.6	0.1	0	1	0.3	1.1	0.6	1.2	-0.03211975098	-0.1030731201	-0.1082611084	0.8687589904	1	0	0.8404230878	1.434433914	0.8678834468	0.04928443819	0.03290210739	0.01638233079	0.8382611727	0.05607560397	0.04162595093	0.01444965304	6.713599989
2	1	0.2	0.6	0.12	0	1	0.3	1.12	0.6	1.24	-0.03868103027	-0.09742736816	-0.09437561035	0.8653899804	1	0	0.8404230878	1.493386141	0.864331488	0.04969688529	0.03378294794	0.01591393735	0.8382029679	0.0561042216	0.04164984562	0.01445437598	6.6995796
2	1	0.2	0.6	0.14	0	1	0.3	1.14	0.6	1.28	-0.04539489746	-0.09315490723	-0.08262634277	0.8624233247	1	0	0.8404230878	1.434281369	0.8615836692	0.04998076009	0.03446476134	0.01551599876	0.8385343254	0.05591825659	0.04151612925	0.01440212734	6.866096496
2	1	0.2	0.6	0.16	0	1	0.3	1.16	0.6	1.32	-0.05210876465	-0.09010314941	-0.07270812988	0.8597928632	1	0	0.8404230878	1.423048812	0.8588258644	0.05050407144	0.03526680427	0.01523726717	0.8384907263	0.05603356148	0.04161852618	0.0144150353	6.609332981
2	1	0.2	0.6	0.18	0	1	0.3	1.18	0.6	1.36	-0.05912780762	-0.08796691895	-0.06416320801	0.8574500276	1	0	0.8404230878	1.451224451	0.856444497	0.05083825253	0.03586375928	0.01497449324	0.8385178121	0.05600210099	0.0415928377	0.01440926329	6.693675069
2	1	0.2	0.6	0.2	0	1	0.3	1.2	0.6	1.4	-0.06629943848	-0.08644104004	-0.05668640137	0.8553565279	1	0	0.8404230878	1.430427624	0.8542226149	0.05114587858	0.03637572523	0.01477015334	0.8384920762	0.05594577668	0.04153661676	0.01440915993	6.852913529
2	1	0.2	0.7	0.02	0	1	0.35	1.02	0.7	1.04	-0.005569458008	-0.1891326904	-0.2582550049	0.9014246955	3	-0.005494049801	0.872753311	1.354349547	0.9011756804	0.04608828963	0.02649882703	0.0195894626	0.8723841435	0.04228546575	0.02337599321	0.01890947254	6.550412819
2	1	0.2	0.7	0.04	0	1	0.35	1.04	0.7	1.08	-0.01106262207	-0.1572418213	-0.2042388916	0.8938361268	1	0	0.8404230878	1.467431824	0.8934566803	0.04659666792	0.02779885754	0.01879781038	0.8383443782	0.05615764956	0.04171706136	0.01444058821	6.701541603
2	1	0.2	0.7	0.06	0	1	0.35	1.06	0.7	1.12	-0.01655578613	-0.1389312744	-0.1709747314	0.8876377044	1	0	0.8404230878	1.390469546	0.887152023	0.04699543023	0.02894974732	0.01804568291	0.8384755231	0.05607091962	0.04165004522	0.0144208744	6.683608975
2	1	0.2	0.7	0.08	0	1	0.35	1.08	0.7	1.16	-0.0220489502	-0.1264190674	-0.1468658447	0.8823587945	1	0	0.8404230878	1.389472015	0.881794502	0.0474750946	0.03008210258	0.01739299201	0.8384102141	0.05608565705	0.04165513877	0.01443051828	6.609360573
2	1	0.2	0.7	0.1	0	1	0.35	1.1	0.7	1.2	-0.02769470215	-0.1174163818	-0.1279449463	0.8777632532	1	0	0.8404230878	1.381918777	0.8771682537	0.04790405562	0.03111584712	0.0167882085	0.838469876	0.05603807696	0.04161913498	0.01441894198	6.669196332
2	1	0.2	0.7	0.12	0	1	0.35	1.12	0.7	1.24	-0.03349304199	-0.1105499268	-0.1123809814	0.8737076603	1	0	0.8404230878	1.42992981	0.8729686765	0.04834022477	0.03210503849	0.01623518627	0.8384325334	0.05604584471	0.04162328072	0.014422564	6.656312995
2	1	0.2	0.7	0.14	0	1	0.35	1.14	0.7	1.28	-0.03929138184	-0.1052093506	-0.09941101074	0.8700951637	1	0	0.8404230878	1.60332776	0.8692843889	0.0487526298	0.03298192461	0.01577070519	0.8385237936	0.05603240011	0.0416251122	0.01440728791	6.910173762
2	1	0.2	0.7	0.16	0	1	0.35	1.16	0.7	1.32	-0.04524230957	-0.1010894775	-0.08811950684	0.8668548623	1	0	0.8404230878	1.425059475	0.8658839051	0.04934481319	0.03388237294	0.01546244026	0.8383164543	0.05614831865	0.04170525003	0.01444306862	6.619678976
2	1	0.2	0.7	0.18	0	1	0.35	1.18	0.7	1.36	-0.0511932373	-0.09788513184	-0.07835388184	0.8639348898	1	0	0.8404230878	1.430642794	0.8629793607	0.04974962854	0.03461337116	0.01513625738	0.8384783434	0.05612427926	0.04170164759	0.01442263167	6.628697219
2	1	0.2	0.7	0.2	0	1	0.35	1.2	0.7	1.4	-0.05744934082	-0.09544372559	-0.06980895996	0.8612939621	1	0	0.8404230878	1.526731867	0.8604460805	0.04996873867	0.03512611354	0.01484262513	0.8386821876	0.05592288564	0.04153973408	0.01438315156	6.936376398
2	1	0.2	0.8	0.02	0	1	0.4	1.02	0.8	1.04	-0.004501342773	-0.2123260498	-0.2893829346	0.9162459658	3	-0.004485872878	0.8887633767	1.315364122	0.916195211	0.04455913924	0.02469963277	0.01985950646	0.8885776284	0.04077594585	0.0216368116	0.01913913424	6.538047938
2	1	0.2	0.8	0.04	0	1	0.4	1.04	0.8	1.08	-0.008926391602	-0.1778411865	-0.2317047119	0.9076353746	3	-0.008983065052	0.84906549	1.35960619	0.9074330947	0.04507929516	0.02600019206	0.0190791031	0.8488252319	0.03767609854	0.02007163955	0.01760445898	6.589981863
2	1	0.2	0.8	0.06	0	1	0.4	1.06	0.8	1.12	-0.01350402832	-0.157699585	-0.1959991455	0.9005057933	1	0	0.8404230878	1.460531593	0.9001895633	0.04545707135	0.02712297716	0.01833409419	0.8386114039	0.05598098441	0.04158664304	0.01439434137	6.913440163
2	1	0.2	0.8	0.08	0	1	0.4	1.08	0.8	1.16	-0.01808166504	-0.143661499	-0.1697540283	0.894361141	1	0	0.8404230878	1.479029175	0.893919376	0.04604268216	0.02834271959	0.01769996257	0.8385406301	0.05607977359	0.04166857236	0.01441120122	6.745254921
2	1	0.2	0.8	0.1	0	1	0.4	1.1	0.8	1.2	-0.02265930176	-0.1332855225	-0.1491546631	0.8889523692	1	0	0.8404230878	1.410485895	0.8882756341	0.04656867958	0.02945023051	0.01711844907	0.8383616119	0.05613784806	0.04170102845	0.01443681961	6.623193136
2	1	0.2	0.8	0.12	0	1	0.4	1.12	0.8	1.24	-0.02738952637	-0.1251983643	-0.1320648193	0.8841273218	1	0	0.8404230878	1.407896586	0.8834103233	0.04703492166	0.03048355403	0.01655136764	0.8384041016	0.05613584049	0.04170312786	0.01443271263	6.631475493
2	1	0.2	0.8	0.14	0	1	0.4	1.14	0.8	1.28	-0.03211975098	-0.1187896729	-0.1177215576	0.8797833748	1	0	0.8404230878	1.533173665	0.8790250189	0.04747375798	0.03144380629	0.01602995169	0.8384918159	0.05610644531	0.04168863158	0.01441781374	6.741764008
2	1	0.2	0.8	0.16	0	1	0.4	1.16	0.8	1.32	-0.03684997559	-0.1136016846	-0.1052093506	0.8758453827	1	0	0.8404230878	1.439911437	0.8750655917	0.04792275439	0.03232850585	0.01559424854	0.8385147572	0.05606195333	0.04165286268	0.01440909065	6.747347529
2	1	0.2	0.8	0.18	0	1	0.4	1.18	0.8	1.36	-0.04188537598	-0.1093292236	-0.09437561035	0.8722580734	1	0	0.8404230878	1.494490998	0.8712931177	0.04839108987	0.03315883003	0.01523225984	0.8384207621	0.05611675677	0.04168792905	0.01442882771	6.693263159
2	1	0.2	0.8	0.2	0	1	0.4	1.2	0.8	1.4	-0.04692077637	-0.10597229	-0.08460998535	0.8689774887	1	0	0.8404230878	1.505227221	0.8682420429	0.04871943074	0.0338237751	0.01489565564	0.8387620175	0.05594380254	0.04156939909	0.01437440345	6.925140302
2	1	0.2	0.9	0.02	0	1	0.45	1.02	0.9	1.04	-0.003128051758	-0.2389526367	-0.3241729736	0.9357897658	3	-0.003171991131	0.9096281006	1.271710197	0.9358343174	0.04309637086	0.02314749651	0.01994887435	0.9095400916	0.03930860498	0.02012203056	0.01918657442	6.483082289
2	1	0.2	0.9	0.04	0	1	0.45	1.04	0.9	1.08	-0.006332397461	-0.2021026611	-0.2629852295	0.9260001467	3	-0.006351986214	0.8698417269	1.38373656	0.9257837396	0.04356921144	0.02439230441	0.01917690703	0.8696027393	0.03618909365	0.01855455596	0.01763453769	6.603293626
2	1	0.2	0.9	0.06	0	1	0.45	1.06	0.9	1.12	-0.009536743164	-0.1801300049	-0.2246856689	0.917776415	1	0	0.8404230878	1.486718491	0.9175087902	0.04394555752	0.02550914456	0.01843641296	0.8387397493	0.05593349055	0.04155902057	0.01437446999	6.932353989
2	1	0.2	0.9	0.08	0	1	0.45	1.08	0.9	1.16	-0.01274108887	-0.16456604	-0.1964569092	0.9105995852	1	0	0.8404230878	1.429817831	0.9103510031	0.04452405146	0.02669746375	0.01782658771	0.838721276	0.05599421653	0.04161026952	0.01438394702	6.669751225
2	1	0.2	0.9	0.1	0	1	0.45	1.1	0.9	1.2	-0.01609802246	-0.1528167725	-0.1740264893	0.9042081652	1	0	0.8404230878	1.497820298	0.9036901052	0.04503541276	0.02780899106	0.0172264217	0.8385836242	0.05606118845	0.04165816837	0.01440302008	6.720367608
2	1	0.2	0.9	0.12	0	1	0.45	1.12	0.9	1.24	-0.01930236816	-0.1433563232	-0.1554107666	0.8984426368	1	0	0.8404230878	1.540067204	0.8979421264	0.04542299851	0.02877705329	0.01664594522	0.8386910511	0.05595629351	0.04157173596	0.01438455755	6.956683508
2	1	0.2	0.9	0.14	0	1	0.45	1.14	0.9	1.28	-0.02265930176	-0.1357269287	-0.139541626	0.8931944308	1	0	0.8404230878	1.434050865	0.892526143	0.04608730505	0.02989744035	0.01618986469	0.8385461745	0.05611658406	0.04170885683	0.01440772723	6.656115972
2	1	0.2	0.9	0.16	0	1	0.45	1.16	0.9	1.32	-0.02601623535	-0.1293182373	-0.1256561279	0.8883847608	1	0	0.8404230878	1.453134822	0.8876409857	0.04653572135	0.03081225991	0.01572346144	0.8385520846	0.05607275622	0.04166822086	0.01440453536	6.694702727
2	1	0.2	0.9	0.18	0	1	0.45	1.18	0.9	1.36	-0.02952575684	-0.1239776611	-0.1134490967	0.8839543678	1	0	0.8404230878	1.430352707	0.8833488987	0.04694313068	0.0316610904	0.01528204028	0.8387690941	0.05597059446	0.04159858257	0.01437201188	6.652570798
2	1	0.2	0.9	0.2	0	1	0.45	1.2	0.9	1.4	-0.03318786621	-0.1192474365	-0.1024627686	0.8798572515	1	0	0.8404230878	1.611995476	0.8789487228	0.04749521915	0.03255452337	0.01494069578	0.838555477	0.05606073002	0.04165661755	0.01440411246	6.836474438
2	1	0.25	0.1	0.02	0	1	0.05	1.02	0.1	1.04	-0.01182556152	-0.06019592285	-0.07514953613	0.8068962243	1	0	0.8005288598	1.326497395	0.8063770957	0.08434923706	0.06090620008	0.02344303698	0.7990502362	0.08632371747	0.06401414992	0.02230956755	6.542033058
2	1	0.25	0.1	0.04	0	1	0.05	1.04	0.1	1.08	-0.02388000488	-0.04890441895	-0.0496673584	0.8049724119	1	0	0.8005288598	1.277547641	0.8041191477	0.08477125548	0.06170907051	0.02306218497	0.7988914877	0.08646941678	0.06412481197	0.02234460481	6.499281347
2	1	0.25	0.1	0.06	0	1	0.05	1.06	0.1	1.12	-0.03578186035	-0.04508972168	-0.03532409668	0.8036806946	1	0	0.8005288598	1.326198442	0.8027781934	0.08502749336	0.06222417096	0.0228033224	0.7989893978	0.08644199282	0.06411107706	0.02233091576	6.805226972
2	1	0.25	0.1	0.08	0	1	0.05	1.08	0.1	1.16	-0.04783630371	-0.04463195801	-0.02601623535	0.8027645568	1	0	0.8005288598	1.386673726	0.8017340153	0.08530771209	0.06264650358	0.02266120851	0.7989006293	0.08646562308	0.06412269527	0.0223429278	6.597936937
2	1	0.25	0.1	0.1	0	1	0.05	1.1	0.1	1.2	-0.06004333496	-0.04585266113	-0.01945495605	0.8020986366	1	0	0.8005288598	1.411654093	0.8011350431	0.08545437259	0.06292730892	0.02252706367	0.7990508427	0.08641221547	0.06409181889	0.02232039658	6.578517517
2	1	0.25	0.1	0.12	0	1	0.05	1.12	0.1	1.24	-0.0724029541	-0.04844665527	-0.01472473145	0.8016087983	1	0	0.8005288598	1.41453615	0.8004777416	0.08561561007	0.06316168554	0.02245392453	0.7989563535	0.08642134202	0.06409076244	0.02233057958	6.817493447
2	1	0.25	0.1	0.14	0	1	0.05	1.14	0.1	1.28	-0.08506774902	-0.05180358887	-0.01106262207	0.8012466682	1	0	0.8005288598	1.410085691	0.8000911452	0.0857919187	0.06337775546	0.02241416324	0.7989696285	0.08642064196	0.06409236637	0.0223282756	6.635159982
2	1	0.25	0.1	0.16	0	1	0.05	1.16	0.1	1.32	-0.09788513184	-0.05592346191	-0.008316040039	0.8009783072	1	0	0.8005288598	1.406125385	0.7998511221	0.08592182863	0.06354298554	0.02237884309	0.7990163334	0.08640962021	0.06408831456	0.02232130565	6.76099858
2	1	0.25	0.1	0.18	0	1	0.05	1.18	0.1	1.36	-0.1108551025	-0.06034851074	-0.006332397461	0.8007800365	1	0	0.8005288598	1.420340992	0.7995167238	0.08599105993	0.06362749405	0.02236356589	0.7989313362	0.08638408544	0.06405369407	0.02233039137	6.659923336
2	1	0.25	0.1	0.2	0	1	0.05	1.2	0.1	1.4	-0.1244354248	-0.06538391113	-0.004806518555	0.8006339947	1	0	0.8005288598	1.460771467	0.7994324352	0.086099836	0.06376437744	0.02233545857	0.798998753	0.08642707012	0.06410154647	0.02232552365	6.666679338
2	1	0.25	0.2	0.02	0	1	0.1	1.02	0.2	1.04	-0.01121520996	-0.09620666504	-0.1262664795	0.8155831611	1	0	0.8005288598	1.294265125	0.8149712071	0.08252274842	0.05763695979	0.02488578863	0.7986317228	0.08676081124	0.06435697404	0.0224038372	6.550193079
2	1	0.25	0.2	0.04	0	1	0.1	1.04	0.2	1.08	-0.02250671387	-0.07743835449	-0.08979797363	0.812177639	1	0	0.8005288598	1.349211431	0.8113370699	0.08301041903	0.05883980796	0.02417061107	0.79856997	0.08679595625	0.0643782864	0.02241766985	6.557615192
2	1	0.25	0.2	0.06	0	1	0.1	1.06	0.2	1.12	-0.03379821777	-0.06889343262	-0.06843566895	0.809697953	1	0	0.8005288598	1.377962707	0.8088822708	0.08333868866	0.05971000864	0.02362868002	0.7987389112	0.08670569613	0.06432127424	0.02238442189	6.769327924
2	1	0.25	0.2	0.08	0	1	0.1	1.08	0.2	1.16	-0.04508972168	-0.06462097168	-0.05393981934	0.8077968457	1	0	0.8005288598	1.377376252	0.8066853873	0.0838770805	0.06054239762	0.02333468288	0.7985658492	0.08684438267	0.06441781897	0.02242656371	6.612648233
2	1	0.25	0.2	0.1	0	1	0.1	1.1	0.2	1.2	-0.05668640137	-0.06294250488	-0.04325866699	0.8063017811	1	0	0.8005288598	1.402658681	0.8052163739	0.08412684765	0.06109478998	0.02303205766	0.7987076445	0.0867532735	0.06435672187	0.02239655163	6.624135982
2	1	0.25	0.2	0.12	0	1	0.1	1.12	0.2	1.24	-0.06828308105	-0.06278991699	-0.03486633301	0.8051094215	1	0	0.8005288598	1.411913654	0.8040307731	0.08436995039	0.06154645531	0.02282349508	0.7988124659	0.08664202028	0.06427492846	0.02236709182	6.839260999
2	1	0.25	0.2	0.14	0	1	0.1	1.14	0.2	1.28	-0.08018493652	-0.06401062012	-0.0284576416	0.8041507683	1	0	0.8005288598	1.445168398	0.8029158679	0.08472487088	0.06203056742	0.02269430347	0.7987037298	0.08673947631	0.06434537239	0.02239410392	6.687423973
