r	mu	stdev	T	lambda	t1	c1	t2	c2	t3	c3	b3	b2	b1	V_M	n_S	b_S	V_S	DP_Time	mean_M	var_M	semivar_MD	semivar_MU	mean_S	var_S	semivar_SD	semivar_SU	TotalTime
2	1	0.4	0.2	0.08	0	1	0.1	1.08	0.2	1.16	-0.07219314575	-0.1033782959	-0.08630752563	2.063219969	1	0	2.029345102	2.874534692	2.061962839	0.8802297868	0.5790108636	0.3012189232	2.024761213	0.8724095422	0.6109579224	0.2614516199	8.200795331
2	1	0.4	0.2	0.1	0	1	0.1	1.1	0.2	1.2	-0.09069442749	-0.1006126404	-0.06914138794	2.05641621	1	0	2.029345102	2.374742999	2.054769517	0.873970205	0.5821181313	0.2918520738	2.024742775	0.8716251302	0.6102572595	0.2613678708	7.697475039
2	1	0.4	0.2	0.12	0	1	0.1	1.12	0.2	1.24	-0.1093864441	-0.1006126404	-0.05598068237	2.050955665	1	0	2.029345102	2.386644333	2.048781562	0.8708673309	0.5862317108	0.2846356202	2.024734404	0.8720573507	0.6106798228	0.261377528	7.70926116
2	1	0.4	0.2	0.14	0	1	0.1	1.14	0.2	1.28	-0.1282691956	-0.1023292542	-0.04549026489	2.04654613	1	0	2.029345102	2.610984848	2.043612	0.8689161091	0.5894662597	0.2794498494	2.024216375	0.8721151625	0.610472942	0.2616422206	7.931459894
2	1	0.4	0.2	0.16	0	1	0.1	1.16	0.2	1.32	-0.1475334167	-0.1055717468	-0.03709793091	2.042971836	1	0	2.029345102	2.421241445	2.040021807	0.8673716645	0.5923107693	0.2750608952	2.024473529	0.8718199057	0.6103486106	0.2614712951	7.744437299
2	1	0.4	0.2	0.18	0	1	0.1	1.18	0.2	1.36	-0.1673698425	-0.1099586487	-0.03023147583	2.040074197	1	0	2.029345102	2.425696362	2.037056655	0.866458989	0.5948196406	0.2716393484	2.024599022	0.8717842214	0.610292473	0.2614917485	7.986055721
2	1	0.4	0.2	0.2	0	1	0.1	1.2	0.2	1.4	-0.187587738	-0.11510849	-0.02470016479	2.037726814	1	0	2.029345102	2.434996671	2.034466847	0.8667956933	0.5975560826	0.2692396109	2.02458305	0.8721611395	0.6106335041	0.2615276356	7.752040865
2	1	0.4	0.3	0.02	0	1	0.15	1.02	0.3	1.04	-0.01678466797	-0.2034187317	-0.2720832825	2.142115719	3	-0.01678459939	2.062372764	2.282455841	2.143006178	0.943677365	0.5392123193	0.4044650457	2.063218887	0.8935108028	0.4995724757	0.3939383271	7.603834004
2	1	0.4	0.3	0.04	0	1	0.15	1.04	0.3	1.08	-0.03366470337	-0.1645088196	-0.2007484436	2.12187698	1	0	2.029345102	2.306655095	2.122401299	0.920467828	0.5448796903	0.3755881377	2.024299017	0.8728965028	0.6112442173	0.2616522856	7.874014892
2	1	0.4	0.3	0.06	0	1	0.15	1.06	0.3	1.12	-0.05044937134	-0.1448631287	-0.1582145691	2.106092566	1	0	2.029345102	2.341867697	2.105782065	0.9067481663	0.5525291544	0.3542190119	2.023720682	0.8742558167	0.612161034	0.2620947828	7.670467808
2	1	0.4	0.3	0.08	0	1	0.15	1.08	0.3	1.16	-0.06761550903	-0.1334190369	-0.1284599304	2.093302644	1	0	2.029345102	2.357457256	2.092200719	0.8945757865	0.558729191	0.3358465956	2.023473575	0.8748100743	0.6125775463	0.2622325281	7.684661691
2	1	0.4	0.3	0.1	0	1	0.15	1.1	0.3	1.2	-0.08478164673	-0.1269340515	-0.1061439514	2.082741193	1	0	2.029345102	2.370654448	2.081641234	0.8841417288	0.5633975408	0.320744188	2.024180925	0.8733992142	0.6116079475	0.2617912667	7.924872645
2	1	0.4	0.3	0.12	0	1	0.15	1.12	0.3	1.24	-0.1021385193	-0.1236915588	-0.08859634399	2.073922487	1	0	2.029345102	2.390589757	2.072454225	0.8780456307	0.5687976907	0.30924794	2.024263939	0.8735923791	0.6117780192	0.26181436	7.713646256
2	1	0.4	0.3	0.14	0	1	0.15	1.14	0.3	1.28	-0.1198768616	-0.1225471497	-0.07429122925	2.066510608	1	0	2.029345102	2.400796622	2.064021323	0.8734280084	0.5736679916	0.2997600168	2.023546148	0.8740014312	0.6118932557	0.2621081756	7.721388933
2	1	0.4	0.3	0.16	0	1	0.15	1.16	0.3	1.32	-0.1379966736	-0.1229286194	-0.06265640259	2.060253954	1	0	2.029345102	2.830498168	2.057670146	0.8687154668	0.5772664049	0.291449062	2.02413444	0.8731015755	0.6113437127	0.2617578628	8.149237232
2	1	0.4	0.3	0.18	0	1	0.15	1.18	0.3	1.36	-0.1564979553	-0.124835968	-0.05292892456	2.054964255	1	0	2.029345102	2.4213684	2.051840347	0.8672575637	0.5817616921	0.2854958716	2.023781983	0.8739907634	0.6119253754	0.2620653881	7.741990532
2	1	0.4	0.3	0.2	0	1	0.15	1.2	0.3	1.4	-0.1755714417	-0.1278877258	-0.04472732544	2.050490077	1	0	2.029345102	2.434843241	2.047559064	0.865122273	0.5850958582	0.2800264148	2.024350768	0.873452566	0.6117049105	0.2617476555	7.852134713
2	1	0.4	0.4	0.02	0	1	0.2	1.02	0.4	1.04	-0.01554489136	-0.2488136292	-0.3363609314	2.19176399	3	-0.01553951948	2.116791518	2.305523073	2.193052248	0.9764781786	0.5144650872	0.4620130914	2.117982812	0.929421168	0.4783534977	0.4510676703	7.627411018
2	1	0.4	0.4	0.04	0	1	0.2	1.04	0.4	1.08	-0.03118515015	-0.2024650574	-0.2539634705	2.166561929	1	0	2.029345102	2.31940695	2.167242644	0.9494305147	0.5205471063	0.4288834084	2.023093259	0.8756793573	0.6131619454	0.2625174119	7.652776265
2	1	0.4	0.4	0.06	0	1	0.2	1.06	0.4	1.12	-0.04682540894	-0.17786026	-0.2045631409	2.146299151	1	0	2.029345102	2.336445725	2.146758468	0.9264986068	0.5275245668	0.39897404	2.023881859	0.8742495559	0.6123069413	0.2619426146	7.891394831
2	1	0.4	0.4	0.08	0	1	0.2	1.08	0.4	1.16	-0.06246566772	-0.1626014709	-0.169467926	2.12943024	1	0	2.029345102	2.369174252	2.129207356	0.9122356849	0.5362173404	0.3760183446	2.023574497	0.8755036112	0.6132610321	0.2622425791	7.724074668
2	1	0.4	0.4	0.1	0	1	0.2	1.1	0.4	1.2	-0.07848739624	-0.1528739929	-0.1425743103	2.11513328	1	0	2.029345102	2.379743833	2.113977724	0.898839596	0.5429632639	0.3558763321	2.02320813	0.8755412878	0.6131313743	0.2624099135	7.735228337
2	1	0.4	0.4	0.12	0	1	0.2	1.12	0.4	1.24	-0.09469985962	-0.1467704773	-0.1212120056	2.102888571	1	0	2.029345102	2.390634908	2.102088194	0.8867572196	0.5483398306	0.338417389	2.024169544	0.87380395	0.6119691328	0.2618348173	7.949157021
2	1	0.4	0.4	0.14	0	1	0.2	1.14	0.4	1.28	-0.1111030579	-0.14295578	-0.1038551331	2.09233222	1	0	2.029345102	2.398797734	2.090652174	0.8804036551	0.5553430404	0.3250606148	2.023532155	0.875336857	0.6130941626	0.2622426945	7.723254507
2	1	0.4	0.4	0.16	0	1	0.2	1.16	0.4	1.32	-0.1278877258	-0.1410484314	-0.08916854858	2.083188529	1	0	2.029345102	2.416514914	2.080660108	0.8741416404	0.5608812565	0.313260384	2.023281839	0.8755880084	0.6131856271	0.2624023813	7.737101639
2	1	0.4	0.4	0.18	0	1	0.2	1.18	0.4	1.36	-0.1448631287	-0.1408576965	-0.07677078247	2.075253048	1	0	2.029345102	2.692093073	2.072945132	0.8687667874	0.5655031009	0.3032636865	2.02386677	0.8743293653	0.6123832526	0.2619461127	8.103693731
2	1	0.4	0.4	0.2	0	1	0.2	1.2	0.4	1.4	-0.1624107361	-0.141620636	-0.06608963013	2.068357503	1	0	2.029345102	2.434075341	2.065218537	0.8660410784	0.5706508853	0.2953901931	2.023335207	0.8748114461	0.6125838682	0.2622275779	7.7682121
2	1	0.4	0.5	0.02	0	1	0.25	1.02	0.5	1.04	-0.01420974731	-0.2921104431	-0.3972053528	2.247286704	3	-0.01418557559	2.176521842	2.277253303	2.248814074	1.013627349	0.4922830904	0.521344259	2.177928028	0.968779521	0.4589703585	0.5098091625	7.627556986
2	1	0.4	0.5	0.04	0	1	0.25	1.04	0.5	1.08	-0.0283241272	-0.2394676208	-0.3054618835	2.217415439	3	-0.02840694593	2.06573632	2.817608997	2.219925535	0.9801864057	0.4961868376	0.4839995681	2.068587584	0.883212905	0.4246568194	0.4585560856	8.147474331
2	1	0.4	0.5	0.06	0	1	0.25	1.06	0.5	1.12	-0.04262924194	-0.2104759216	-0.2497673035	2.19282851	1	0	2.029345102	2.345460843	2.194650633	0.9538525227	0.5031532337	0.450699289	2.024018219	0.8751176331	0.6131518197	0.2619658135	7.681825169
2	1	0.4	0.5	0.08	0	1	0.25	1.08	0.5	1.16	-0.05712509155	-0.191783905	-0.209903717	2.171931345	1	0	2.029345102	2.359278589	2.172176703	0.932479388	0.5114598046	0.4210195834	2.023126343	0.8757858216	0.613330912	0.2624549097	7.833907102
2	1	0.4	0.5	0.1	0	1	0.25	1.1	0.5	1.2	-0.07162094116	-0.1790046692	-0.1791954041	2.153873568	1	0	2.029345102	2.384988192	2.153649752	0.9162053575	0.5200845558	0.3961208018	2.022863498	0.8761562722	0.6135210512	0.2626352211	7.746872963
2	1	0.4	0.5	0.12	0	1	0.25	1.12	0.5	1.24	-0.08640289307	-0.1702308655	-0.1543998718	2.138110797	1	0	2.029345102	2.394045689	2.137368621	0.9020553439	0.5278941382	0.3741612057	2.023041746	0.876206107	0.6136931835	0.2625129236	7.751716175
2	1	0.4	0.5	0.14	0	1	0.25	1.14	0.5	1.28	-0.1013755798	-0.1641273499	-0.1339912415	2.124262615	1	0	2.029345102	2.406028283	2.123254074	0.8893797294	0.5344517412	0.3549279882	2.023397858	0.8752600641	0.6129803408	0.2622797233	7.962768321
2	1	0.4	0.5	0.16	0	1	0.25	1.16	0.5	1.32	-0.1166343689	-0.1601219177	-0.1166343689	2.11203977	1	0	2.029345102	2.414203365	2.110210453	0.8818122246	0.5417316678	0.3400805568	2.023009455	0.8758011627	0.6132579927	0.26254317	7.771868513
2	1	0.4	0.5	0.18	0	1	0.25	1.18	0.5	1.36	-0.1322746277	-0.1576423645	-0.1017570496	2.101225216	1	0	2.029345102	2.42173113	2.098970221	0.8744215663	0.5483155108	0.3261060555	2.023255995	0.8757341051	0.6133737556	0.2623603496	7.777214782
2	1	0.4	0.5	0.2	0	1	0.25	1.2	0.5	1.4	-0.1482963562	-0.1564979553	-0.08897781372	2.091641683	1	0	2.029345102	2.437398466	2.088907553	0.8681400119	0.5537236571	0.3144163548	2.023201961	0.8752855216	0.6129160726	0.262369449	7.975610141
2	1	0.4	0.6	0.02	0	1	0.3	1.02	0.6	1.04	-0.01268386841	-0.3350257874	-0.4567146301	2.310140817	3	-0.01268796453	2.243216762	2.284054958	2.312675257	1.053927192	0.4716919543	0.5822352372	2.245524988	1.010764134	0.4407585822	0.5700055519	7.631340257
2	1	0.4	0.6	0.04	0	1	0.3	1.04	0.6	1.08	-0.02546310425	-0.2762794495	-0.3565788269	2.27575782	3	-0.02540794486	2.131290279	2.329508888	2.278096654	1.014929487	0.4739671702	0.5409623169	2.133842241	0.9216043728	0.4071734237	0.5144309491	7.682117831
2	1	0.4	0.6	0.06	0	1	0.3	1.06	0.6	1.12	-0.03824234009	-0.243473053	-0.2953529358	2.246900955	1	0	2.029345102	2.343954903	2.248906918	0.9829713792	0.4789110099	0.5040603693	2.023407303	0.875068162	0.612865461	0.2622027011	7.904801474
2	1	0.4	0.6	0.08	0	1	0.3	1.08	0.6	1.16	-0.05102157593	-0.2215385437	-0.2511024475	2.221951779	1	0	2.029345102	2.36055224	2.223292715	0.9587610117	0.4870387275	0.4717222842	2.023227314	0.8763315944	0.6138532259	0.2624783685	7.724592733
2	1	0.4	0.6	0.1	0	1	0.3	1.1	0.6	1.2	-0.06418228149	-0.2060890198	-0.2165794373	2.200041899	1	0	2.029345102	2.373001781	2.200474108	0.9364367123	0.4953123655	0.4411243468	2.023141961	0.8759217954	0.6134477099	0.2624740856	7.734218584
2	1	0.4	0.6	0.12	0	1	0.3	1.12	0.6	1.24	-0.07734298706	-0.1948356628	-0.1887321472	2.180618081	1	0	2.029345102	3.021804872	2.1806098	0.9183156847	0.5044090049	0.4139066798	2.023259606	0.8758042544	0.6134425965	0.2623616579	8.383695898
2	1	0.4	0.6	0.14	0	1	0.3	1.14	0.6	1.28	-0.09069442749	-0.1864433289	-0.165271759	2.163289105	1	0	2.029345102	2.483355229	2.162782808	0.9054791479	0.5137063535	0.3917727944	2.02298661	0.8766235004	0.6140199986	0.2626035018	7.841655709
2	1	0.4	0.6	0.16	0	1	0.3	1.16	0.6	1.32	-0.1044273376	-0.1801490784	-0.1454353333	2.147757894	1	0	2.029345102	2.41426986	2.14594173	0.8917868676	0.521396979	0.3703898886	2.022678062	0.8767979405	0.614049577	0.2627483635	7.900528815
2	1	0.4	0.6	0.18	0	1	0.3	1.18	0.6	1.36	-0.1183509827	-0.1757621765	-0.1282691956	2.133802021	1	0	2.029345102	2.420623972	2.132081349	0.8831587458	0.5294804328	0.353678313	2.022727923	0.8768615039	0.614102359	0.2627591449	7.745813664
2	1	0.4	0.6	0.2	0	1	0.3	1.2	0.6	1.4	-0.1326560974	-0.1727104187	-0.1132011414	2.121237301	1	0	2.029345102	2.428019264	2.119094507	0.87389765	0.5359048864	0.3379927635	2.02302146	0.8755695426	0.61316818	0.2624013627	7.750942087
2	1	0.4	0.7	0.02	0	1	0.35	1.02	0.7	1.04	-0.01096725464	-0.3783226013	-0.5164146423	2.38295378	3	-0.0109880996	2.319650689	2.290542713	2.386650503	1.099216441	0.4541777063	0.6450387351	2.323008068	1.0572943	0.4251997336	0.6320945663	7.86358248
2	1	0.4	0.7	0.04	0	1	0.35	1.04	0.7	1.08	-0.02202987671	-0.3144264221	-0.4086494446	2.344101841	3	-0.0220039257	2.206537163	2.315017718	2.347016092	1.056722329	0.4552918495	0.60143048	2.209554823	0.9657235522	0.3922659266	0.5734576256	7.635935054
2	1	0.4	0.7	0.06	0	1	0.35	1.06	0.7	1.12	-0.03309249878	-0.2778053284	-0.3420829773	2.310922242	3	-0.03307569793	2.094665694	2.351582717	2.31399223	1.021620663	0.4596931743	0.561927489	2.098245191	0.8789594517	0.3608140738	0.5181453779	7.67395872
2	1	0.4	0.7	0.08	0	1	0.35	1.08	0.7	1.16	-0.04415512085	-0.2528190613	-0.293636322	2.281796654	1	0	2.029345102	2.364632939	2.283273495	0.9875869838	0.4643844122	0.5232025717	2.023364509	0.8754314155	0.6131336355	0.2622977801	7.944622833
2	1	0.4	0.7	0.1	0	1	0.35	1.1	0.7	1.2	-0.05559921265	-0.2346992493	-0.2556800842	2.255854313	1	0	2.029345102	2.379658073	2.256477445	0.9637179381	0.4729303974	0.4907875407	2.022591234	0.8768929795	0.6141251833	0.2627677963	7.712344036
2	1	0.4	0.7	0.12	0	1	0.35	1.12	0.7	1.24	-0.06685256958	-0.2209663391	-0.2247810364	2.232539179	1	0	2.029345102	2.389182433	2.232977334	0.9420066556	0.4815691265	0.4604375291	2.022859899	0.8766795109	0.6140548053	0.2626247057	7.716837564
2	1	0.4	0.7	0.14	0	1	0.35	1.14	0.7	1.28	-0.07848739624	-0.2104759216	-0.1986503601	2.211456926	1	0	2.029345102	2.799114272	2.21182525	0.9217027366	0.4904512027	0.431251534	2.023605338	0.8758477538	0.6136111707	0.2622365832	8.136136753
2	1	0.4	0.7	0.16	0	1	0.35	1.16	0.7	1.32	-0.09031295776	-0.2022743225	-0.1763343811	2.192308786	1	0	2.029345102	2.417821038	2.191424149	0.9084708296	0.5007441184	0.4077267113	2.022872027	0.8775708198	0.6148189496	0.2627518702	7.74592106
2	1	0.4	0.7	0.18	0	1	0.35	1.18	0.7	1.36	-0.102519989	-0.1957893372	-0.156879425	2.174867919	1	0	2.029345102	2.425239904	2.174611438	0.8938627825	0.5086259321	0.3852368504	2.023602699	0.8760930893	0.6138559938	0.2622370956	7.750922685
2	1	0.4	0.7	0.2	0	1	0.35	1.2	0.7	1.4	-0.1149177551	-0.1908302307	-0.1397132874	2.158949265	1	0	2.029345102	2.770421297	2.157862163	0.8830144888	0.5170090974	0.3660053914	2.023226204	0.8765770123	0.614073913	0.2625030993	8.092390275
2	1	0.4	0.8	0.02	0	1	0.4	1.02	0.8	1.04	-0.009059906006	-0.4244804382	-0.5786895752	2.470966626	3	-0.008971745755	2.411217243	2.264561439	2.47468913	1.155018632	0.4428219518	0.7121966803	2.414549176	1.114073787	0.4153985543	0.698675233	7.619078815
2	1	0.4	0.8	0.04	0	1	0.4	1.04	0.8	1.08	-0.01802444458	-0.3556251526	-0.4635810852	2.427533387	3	-0.0179661301	2.296849769	2.323007607	2.430731972	1.10434288	0.4413379552	0.663004925	2.299977314	1.015316505	0.381595617	0.6337208884	7.890223934
2	1	0.4	0.8	0.06	0	1	0.4	1.06	0.8	1.12	-0.02698898315	-0.3153800964	-0.3920555115	2.389823654	3	-0.02700619427	2.183508711	2.336100403	2.392960969	1.066467088	0.4440980273	0.6223690604	2.186905606	0.9265079452	0.3500729083	0.5764350368	7.660391572
2	1	0.4	0.8	0.08	0	1	0.4	1.08	0.8	1.16	-0.03614425659	-0.2875328064	-0.3396034241	2.356240058	3	-0.03611580349	2.071191318	2.373572608	2.358861126	1.029792786	0.4483513203	0.5814414658	2.074473264	0.8384049788	0.3193834107	0.5190215681	7.701670739
2	1	0.4	0.8	0.1	0	1	0.4	1.1	0.8	1.2	-0.04529953003	-0.2667427063	-0.2982139587	2.325925115	1	0	2.029345102	2.381515043	2.328037658	0.9979690929	0.4540351518	0.5439339411	2.02374103	0.8756162684	0.613514723	0.2621015455	7.967236466
2	1	0.4	0.8	0.12	0	1	0.4	1.12	0.8	1.24	-0.05464553833	-0.2505302429	-0.2642631531	2.298325554	1	0	2.029345102	2.395194385	2.299712638	0.9725813408	0.4617504383	0.5108309025	2.023128802	0.8765934069	0.6141126494	0.2624807576	7.73032463
2	1	0.4	0.8	0.14	0	1	0.4	1.14	0.8	1.28	-0.06418228149	-0.2377510071	-0.2354621887	2.273052004	1	0	2.029345102	2.403853525	2.274111466	0.9502146065	0.470511893	0.4797027135	2.02337572	0.8768723112	0.6144987839	0.2623735274	7.736853634
2	1	0.4	0.8	0.16	0	1	0.4	1.16	0.8	1.32	-0.07371902466	-0.2272605896	-0.2104759216	2.249806425	1	0	2.029345102	2.41071838	2.250461248	0.9286550695	0.4788488637	0.4498062058	2.023579337	0.8758273491	0.6136199909	0.2622073582	7.997107426
2	1	0.4	0.8	0.18	0	1	0.4	1.18	0.8	1.36	-0.08363723755	-0.2187728882	-0.1885414124	2.228364083	1	0	2.029345102	2.430429764	2.228572685	0.9128323162	0.4885032438	0.4243290724	2.02348901	0.8760935097	0.6138763126	0.2622171971	7.759366411
2	1	0.4	0.8	0.2	0	1	0.4	1.2	0.8	1.4	-0.0937461853	-0.2118110657	-0.1692771912	2.208541558	1	0	2.029345102	2.437085049	2.208103521	0.8972054586	0.4976480862	0.3995573725	2.023453438	0.8761874361	0.6139852818	0.2622021543	7.763254285
2	1	0.4	0.9	0.02	0	1	0.45	1.02	0.9	1.04	-0.00638961792	-0.4778862	-0.6482124329	2.587798452	3	-0.006343982263	2.531798636	2.753177826	2.592810851	1.235773493	0.4444630743	0.7913104191	2.536315172	1.195141517	0.418194119	0.7769473981	8.079698707
2	1	0.4	0.9	0.04	0	1	0.45	1.04	0.9	1.08	-0.01268386841	-0.4040718079	-0.5261421204	2.539346975	3	-0.01270397243	2.416057146	2.329956928	2.543382711	1.178959535	0.4401528394	0.7388066959	2.419925043	1.090556653	0.382827783	0.7077288704	7.651815342
2	1	0.4	0.9	0.06	0	1	0.45	1.06	0.9	1.12	-0.01916885376	-0.3602027893	-0.4494667053	2.496545303	3	-0.0190962631	2.301051132	2.347104143	2.500104393	1.130742469	0.4394760058	0.6912664632	2.304698454	0.9924352336	0.349361554	0.6430736796	7.703006665
2	1	0.4	0.9	0.08	0	1	0.45	1.08	0.9	1.16	-0.02546310425	-0.3291130066	-0.3930091858	2.457850382	3	-0.02553772955	2.186780568	2.47435436	2.461251941	1.089581114	0.4417235707	0.647857543	2.190564521	0.8998758193	0.3177755559	0.5821002634	7.823751969
2	1	0.4	0.9	0.1	0	1	0.45	1.1	0.9	1.2	-0.03213882446	-0.3056526184	-0.3479957581	2.422425645	3	-0.03204615538	2.073247331	2.391005293	2.424772141	1.051994876	0.4455645533	0.6064303225	2.076417118	0.8112693876	0.287571578	0.5236978096	7.742722406
2	1	0.4	0.9	0.12	0	1	0.45	1.12	0.9	1.24	-0.03862380981	-0.2867698669	-0.3108024597	2.389737072	1	0	2.029345102	2.400872384	2.392093504	1.018911747	0.4503771281	0.568534619	2.024198998	0.8751011333	0.6133490345	0.2617520988	8.001436014
2	1	0.4	0.9	0.14	0	1	0.45	1.14	0.9	1.28	-0.04529953003	-0.2715110779	-0.2789497375	2.359403666	1	0	2.029345102	2.412784402	2.360969444	0.991445337	0.4575340365	0.5339113004	2.023672536	0.8764398426	0.614217691	0.2622221517	7.749307243
2	1	0.4	0.9	0.16	0	1	0.45	1.16	0.9	1.32	-0.05216598511	-0.2585411072	-0.2512931824	2.331137643	1	0	2.029345102	2.418566936	2.332749759	0.9668205709	0.464995332	0.5018252389	2.023959819	0.8757662345	0.6138188067	0.2619474279	7.752234163
2	1	0.4	0.9	0.18	0	1	0.45	1.18	0.9	1.36	-0.05922317505	-0.2478599548	-0.2268791199	2.304718378	1	0	2.029345102	2.426211835	2.304960624	0.9422172269	0.4723812769	0.46983595	2.023708078	0.8756261334	0.6135272183	0.2620989151	7.990976645
2	1	0.4	0.9	0.2	0	1	0.45	1.2	0.9	1.4	-0.06628036499	-0.2387046814	-0.2049446106	2.279965752	1	0	2.029345102	2.431937701	2.281104684	0.9256042275	0.4822024723	0.4434017552	2.024185776	0.8759081847	0.6140160318	0.2618921529	7.764530935
2	1	0.5	0.1	0.02	0	1	0.05	1.02	0.1	1.04	-0.02374649048	-0.1204490662	-0.1503944397	1.937367763	1	0	1.900725051	2.257570035	1.93654492	1.228920612	0.7970833576	0.4318372541	1.89530284	1.186155602	0.8196575394	0.3664980623	7.584119472
2	1	0.5	0.1	0.04	0	1	0.05	1.04	0.1	1.08	-0.04758834839	-0.09775161743	-0.09927749634	1.926782457	1	0	1.900725051	2.435640039	1.926119688	1.210069358	0.7989064036	0.411162954	1.896471226	1.184569714	0.8188881337	0.3656815808	7.913466881
2	1	0.5	0.1	0.06	0	1	0.05	1.06	0.1	1.12	-0.07162094116	-0.0901222229	-0.07066726685	1.919533815	1	0	1.900725051	2.323859393	1.917110064	1.201475538	0.8026132876	0.3988622502	1.895210592	1.186728178	0.8201058336	0.3666223444	7.647731863
2	1	0.5	0.1	0.08	0	1	0.05	1.08	0.1	1.16	-0.0958442688	-0.08916854858	-0.05197525024	1.914339546	1	0	1.900725051	2.341240689	1.912093059	1.193392021	0.8044342517	0.3889577696	1.895829157	1.185053551	0.8190100736	0.3660434772	7.659612682
2	1	0.5	0.1	0.1	0	1	0.05	1.1	0.1	1.2	-0.1202583313	-0.09183883667	-0.03881454468	1.910541805	1	0	1.900725051	2.833877831	1.907632859	1.189304567	0.807124161	0.382180406	1.895826504	1.185640796	0.8195501343	0.3660906622	8.152067353
2	1	0.5	0.1	0.12	0	1	0.05	1.12	0.1	1.24	-0.1448631287	-0.09679794312	-0.02927780151	1.907739116	1	0	1.900725051	2.377596127	1.90501835	1.186505209	0.8091964247	0.3773087839	1.896316667	1.185074879	0.8192257832	0.3658490956	7.692802301
2	1	0.5	0.1	0.14	0	1	0.05	1.14	0.1	1.28	-0.1700401306	-0.1036643982	-0.02222061157	1.905663929	1	0	1.900725051	2.393914734	1.902036743	1.185168889	0.8109528605	0.3742160287	1.895621949	1.185480439	0.8192311164	0.3662493226	7.795456998
2	1	0.5	0.1	0.16	0	1	0.05	1.16	0.1	1.32	-0.1955986023	-0.1116752625	-0.01668930054	1.904125746	1	0	1.900725051	2.407678184	1.900640072	1.184874921	0.8130802703	0.3717946508	1.895933711	1.185709773	0.8196272091	0.3660825635	7.723911419
2	1	0.5	0.1	0.18	0	1	0.05	1.18	0.1	1.36	-0.2219200134	-0.1208305359	-0.01268386841	1.902989768	1	0	1.900725051	2.419993544	1.899333894	1.183920977	0.8140895718	0.3698314051	1.895956085	1.185594069	0.8195196092	0.3660744596	7.733348573
2	1	0.5	0.1	0.2	0	1	0.05	1.2	0.1	1.4	-0.2488136292	-0.1307487488	-0.009441375732	1.902153815	1	0	1.900725051	2.433673362	1.899209961	1.182196115	0.8141019502	0.3680941651	1.896690036	1.183595329	0.8181772758	0.3654180528	7.989378044
2	1	0.5	0.2	0.02	0	1	0.1	1.02	0.2	1.04	-0.02241134644	-0.1924514771	-0.2526283264	1.987165375	3	-0.02242936439	1.906439064	2.278124313	1.98791064	1.291736057	0.7721691124	0.519566945	1.90731189	1.218712428	0.7149177106	0.5037947174	7.60307992
2	1	0.5	0.2	0.04	0	1	0.1	1.04	0.2	1.08	-0.0449180603	-0.1549720764	-0.1795768738	1.968646331	1	0	1.900725051	2.321819098	1.96865108	1.260159108	0.775965286	0.4841938223	1.89528921	1.187915846	0.8212153011	0.3667005447	7.648288162
2	1	0.5	0.2	0.06	0	1	0.1	1.06	0.2	1.12	-0.06742477417	-0.1376152039	-0.1370429993	1.954763347	1	0	1.900725051	2.343020302	1.95479336	1.236529615	0.7794476759	0.4570819388	1.895990241	1.186465031	0.8203491794	0.3661158519	7.90434149
2	1	0.5	0.2	0.08	0	1	0.1	1.08	0.2	1.16	-0.09031295776	-0.1292228699	-0.1078605652	1.943931562	1	0	1.900725051	2.359066535	1.942299837	1.222086458	0.7845248202	0.4375616378	1.894947159	1.188327302	0.8213924513	0.3669348503	7.685099675
2	1	0.5	0.2	0.1	0	1	0.1	1.1	0.2	1.2	-0.1133918762	-0.1257896423	-0.08630752563	1.935316729	1	0	1.900725051	2.381345756	1.933110016	1.210081252	0.7886418682	0.4214393835	1.895015821	1.188634234	0.8216681254	0.3669661084	7.705608042
2	1	0.5	0.2	0.12	0	1	0.1	1.12	0.2	1.24	-0.1366615295	-0.1257896423	-0.06990432739	1.92839275	1	0	1.900725051	2.61476244	1.926132556	1.19967857	0.7912534989	0.4084250712	1.895588661	1.187055684	0.8205723725	0.366483312	8.055885945
2	1	0.5	0.2	0.14	0	1	0.1	1.14	0.2	1.28	-0.1603126526	-0.1278877258	-0.05674362183	1.922796118	1	0	1.900725051	2.407197412	1.919697292	1.194194002	0.7951667691	0.3990272325	1.895040721	1.187701084	0.820929242	0.3667718418	7.754497005
2	1	0.5	0.2	0.16	0	1	0.1	1.16	0.2	1.32	-0.1845359802	-0.1320838928	-0.04644393921	1.91825694	1	0	1.900725051	2.422997037	1.914657327	1.191094492	0.7993975252	0.3916969671	1.894815206	1.189178238	0.8220216113	0.3671566266	7.774170279
2	1	0.5	0.2	0.18	0	1	0.1	1.18	0.2	1.36	-0.2091407776	-0.137424469	-0.03786087036	1.914575959	1	0	1.900725051	2.861017331	1.909970512	1.188466837	0.8024191251	0.3860477118	1.894248344	1.189206698	0.8218099978	0.3673967	8.21238836
2	1	0.5	0.2	0.2	0	1	0.1	1.2	0.2	1.4	-0.2345085144	-0.1439094543	-0.03099441528	1.911593656	1	0	1.900725051	2.443624628	1.908162904	1.185854099	0.8049419602	0.3809121391	1.895541274	1.188184732	0.8215605913	0.3666241404	7.762879578
